custom_id,choice_index,message_content,inclusionChatGPTClean,response.body.model
258,0,"This study should be included because it uses a large closed-form questionnaire to directly assess students' knowledge, perceptions, and attitudes specifically about air pollution and actions to reduce it. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
258,1,"Included — a large-scale questionnaire study of students explicitly examining knowledge, perceptions, and attitudes about air pollution and support for pollution-reduction actions. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
258,2,"This paper should be included because it reports a large survey of students' knowledge and attitudes specifically about air pollution and acceptability of actions to reduce it. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
258,3,"This study should be included because it uses survey data (a closed-form questionnaire of >3000 students) specifically about air pollution causes, consequences and attitudes toward pollution-reduction actions. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
258,4,"Included — the paper reports a large closed-form questionnaire survey of students about the causes, consequences, and attitudes toward air pollution, meeting the survey and air pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
384,0,"Excluded — this is a narrative clinical review discussing health effects and interventions, not a research study using survey data as a primary method.

output_json
{
  ""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
384,1,"Excluded — this is a clinical narrative/review focusing on health effects and mechanisms of ambient air pollution, not a research study using survey data as a primary method.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
384,2,"This is a narrative clinical review about health effects and interventions for ambient air pollution rather than a research study that uses survey data, so it should be excluded.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
384,3,"This is a narrative/clinical review focusing on health effects and interventions, not a research study using survey data related to air pollution, so it should be excluded. 
output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
384,4,"This paper is a narrative clinical review about health effects and interventions for ambient air pollution and does not present survey-based research data, so it should be excluded.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
289,0,"This paper should be included — it uses on-site survey data to examine perceptions of air pollution and how air pollution influences hikers' coping behaviors, directly meeting the stated criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
289,1,"Include — on-site questionnaire data (336 valid responses) examine hikers' perceptions of air pollution and its effects on coping behaviour, meeting the survey and air pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
289,2,"Include — on-site questionnaire survey of hikers about air pollution perceptions and coping behaviours, with air pollution as the focal explanatory variable (outdoor setting).

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
289,3,"Include — the study uses on-site survey data to examine hikers' perceptions of ambient air pollution and how pollution influences their coping behaviours, matching the survey-based and air-pollution-focused criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
289,4,"Included — a survey-based study examining hikers' perceptions of and behavioural responses to air pollution, with air pollution as a key explanatory variable. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
649,0,"Include — the paper uses questionnaire survey data and statistical analysis to study how haze (air pollution) influences residents' travel behavioral intentions, meeting the study's criteria for survey-based research focused on pollution.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
649,1,"Include — this paper uses questionnaire survey data to analyze how haze (air pollution) affects residents' travel behavioral intentions.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
649,2,"This study should be included because it uses resident questionnaires (survey data) to analyze how haze (air pollution) influences travel behavioral intentions, directly addressing air pollution as an explanatory variable.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
649,3,"The paper should be included because it uses questionnaire survey data to analyze how haze (air pollution) influences residents' travel intentions and choices. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
649,4,"Include — the paper uses questionnaire-based survey data to analyze how haze (air pollution) influences residents' travel behavioral intentions, so it meets all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
587,0,"Include — the study uses a nationwide survey to examine public perceptions and behavior specifically related to air pollution in Serbia.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
587,1,"Include — the paper reports a nationwide survey (Mar–May 2023) analyzing public perceptions and exposure-reduction behaviors specifically related to air pollution in Serbia.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
587,2,"Include — the paper reports a nationwide survey analyzing public perceptions and behaviors specifically related to air pollution in Serbia.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
587,3,"This paper should be included because it uses nationwide survey data to examine public perceptions and behaviors specifically related to air pollution in Serbia.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
587,4,"Include — the paper reports a nationwide survey (March–May 2023) of public perceptions and behaviors specifically about air pollution in Serbia, satisfying the survey-data and pollution-focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
65,0,"This study should be included because it uses a pan-India survey of perceived indoor air quality (linked to ambient air pollution data) and focuses on pollution-related indoor/outdoor air quality during the COVID-19 lockdown.

output_json
{""inclusion"": [""included""]}",included,gpt-5-mini-2025-08-07
65,1,"This study should be included because it uses a pan-India survey (with ambient air quality data) to investigate perceptions of indoor air quality related to air pollution during the COVID-19 lockdown. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
65,2,"This paper should be included because it uses a pan-India survey of perceived indoor air quality (plus ambient air quality data) and explicitly examines air pollution/IAQ during the COVID-19 lockdown. 
output_json
{""inclusion"": [""included""]}",included,gpt-5-mini-2025-08-07
65,3,"This study should be included because it uses a pan-India survey combined with ambient air quality data to analyze perceived indoor air quality and changes in air pollution during the COVID-19 lockdown. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
65,4,"This study used a pan-India survey on perceived indoor air quality (alongside ambient air quality data) and focuses on air pollution/air quality during COVID-19 lockdown, so it meets all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
224,0,"Includes a large questionnaire-based study (n=3553) analyzing perceptions of air quality related to traffic-driven pollution, so it meets the survey and air pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
224,1,"This study should be included because it uses a large questionnaire (n=3553) to analyze perceptions of outdoor air quality tied to traffic-related pollution and models determinants, meeting the survey and pollution-focused criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
224,2,"This paper should be included because it uses survey data (n=3553) to assess perceptions of air quality directly related to urban air pollution and a traffic-reduction intervention.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
224,3,"Include — the study uses a large questionnaire (n = 3553) to analyze perceptions of air quality specifically tied to traffic-related air pollution, so it meets all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
224,4,"The study should be included because it uses primary survey data (n=3553) to analyze perceptions of air quality directly related to traffic-related air pollution (NO2) and a traffic-reduction intervention. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
96,0,"Included — experimental study using self-report survey data to assess occupants' perceptions of indoor air quality with respect to numerical IAQ/pollutant monitoring data.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
96,1,"This experimental study uses self-report survey data to examine occupants' perceptions of indoor air quality based on monitored IAQ factor measurements (pollution-related), so it meets the criteria for inclusion.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
96,2,"Include — experimental study using self-report survey data to assess occupants' perceptions of indoor air quality in response to monitored IAQ (pollution-related) measurements, meeting the criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
96,3,"This study uses experimental survey data (self-report questionnaires) to evaluate perceptions of indoor air quality and how numerical IAQ monitoring affects those perceptions, so it meets the inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
96,4,"This experimental study uses self-report survey data to assess occupants' perceptions of indoor air quality specifically in relation to real-time IAQ monitoring (pollution-related IAQ factors), so it meets the inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
148,0,"This paper should be included because it uses direct surveys to obtain socio-political indicators and focuses on urban air pollution reduction for PM10 and NOx.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
148,1,"The study should be included because it explicitly uses direct surveys to obtain socio-political indicators and focuses on PM10 and NOx air-pollution reduction policies. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
148,2,"Include — the study reports ""socio-political indicators obtained through direct surveys"" alongside analysis of PM10 and NOx reduction policies, meeting the survey-data and air-pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
148,3,"This paper should be included because it explicitly uses direct surveys to obtain socio-political indicators and focuses on air-pollution (PM10 and NOx) reduction policies. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
148,4,"The study should be included because it evaluates policies targeting PM10 and NOx and explicitly uses socio-political indicators obtained through direct surveys alongside its analysis. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
468,0,"Include — the paper uses questionnaire survey data from 157 factories to evaluate an air-pollution reduction/elimination policy at Map Ta Phut Industrial Estate, so it directly concerns air pollution and employs survey methods.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
468,1,"This study uses questionnaire survey data from 157 factories to evaluate an air pollution reduction/elimination policy at Map Ta Phut, so it meets the criteria for inclusion.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
468,2,"Include — the paper uses questionnaire survey data from 157 factories to evaluate an air-pollution reduction/elimination policy, so it meets the survey-based, air pollution-focused criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
468,3,"Excluded — the questionnaire evaluates policy implementation factors (worker participation, machine efficiency, continuity of implementation) rather than measuring air pollution or air-quality outcomes or perceptions as the primary focus.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
468,4,"This paper should be included because it uses questionnaire survey data from 157 factories to evaluate an air pollution reduction/elimination policy, directly addressing air pollution-related outcomes (policy implementation) at an industrial estate. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
175,0,"This study should be included because it uses a questionnaire survey of 1,612 residents to analyze willingness to pay specifically to reduce road-transport-generated air pollution. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
175,1,"This study uses a primary questionnaire survey of 1,612 residents explicitly examining willingness to pay to reduce air pollution from road transportation, so it meets the criteria for inclusion.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
175,2,"This study uses a large questionnaire survey to examine willingness to pay to reduce road-transport-generated air pollution, so it meets all inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
175,3,"This study should be included because it uses primary survey data (n=1,612) to examine willingness to pay to reduce air pollution from road transportation, directly addressing air pollution as the outcome of interest.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
175,4,"This study should be included because it uses a large primary survey (n=1,612) to examine willingness to pay specifically for reducing air pollution from road transportation. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
650,0,"This study should be included because it uses questionnaire survey data to link modeled and monitored air pollutant concentrations with respiratory pathologies in a resident population, directly addressing air pollution as the explanatory variable.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
650,1,"Include — the study uses questionnaire survey data on resident respiratory pathologies correlated with modeled and monitored air pollution concentrations.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
650,2,"Include — the study uses a questionnaire-based medical survey to correlate resident respiratory pathologies with modeled and measured air pollutant concentrations. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
650,3,"The study should be included because it uses a questionnaire-based medical survey to link modeled/measured outdoor air pollutant concentrations with respiratory pathologies, thus employing survey data focused on air pollution.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
650,4,"This study should be included because it uses questionnaire-based medical survey data to correlate respiratory pathologies with modeled and monitored air pollutant concentrations, meeting the survey and air pollution focus criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
211,0,"This is a survey-based contingent valuation study measuring parents' willingness to pay to reduce air pollution/improve air quality for children's health, so it meets the inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
211,1,"Include — primary survey (contingent valuation) of parents' willingness to pay to reduce air pollution and improve children's respiratory health, meeting the survey and air pollution focus criteria.
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
211,2,"This study should be included because it uses primary survey data (CVM face-to-face interviews) to assess willingness to pay for reducing air pollution affecting children's health in Shanghai. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
211,3,"This study should be included because it uses primary survey data (Contingent Valuation Method) to measure willingness to pay for reductions in air pollution affecting children's health in Shanghai. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
211,4,"This study should be included because it uses contingent valuation survey data to assess willingness to pay for reducing air pollution (and its impact on children's health) in Shanghai. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
318,0,"This study should be included because it uses survey data (170 responses) to examine dissemination behavior and motivations specifically about haze (an air pollution phenomenon) on WeChat, so it directly concerns air pollution-related information and perceptions. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
318,1,"The paper is excluded because, although it uses survey data about “haze” information, its primary focus is on information dissemination behavior and motivations on WeChat rather than on air pollution levels, exposure, or perceptions of air quality as the main outcome or explanatory variable. 
output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
318,2,"Excluded — although the study uses survey data about dissemination of ""haze"" information on WeChat, its primary focus is on information dissemination behavior and motivations rather than on air pollution or air quality as a primary outcome or explanatory variable.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
318,3,"The paper studies social media dissemination behavior about haze information rather than air pollution levels or perceptions as the primary outcome/explanatory variable, so it does not meet the air-pollution-focused criteria and should be excluded.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
318,4,"Included — the paper uses survey data to analyze dissemination behavior specifically about haze (air pollution) information on WeChat, so it focuses on air pollution-related outcomes.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
581,0,"This study should be included because it uses survey data as the primary method to assess residents' perceptions of indoor air quality and exposure-related Sick Building Syndrome (i.e., indoor air pollution) in Dubai.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
581,1,"This study should be included because it is a survey-based research on residents' perceptions of indoor air quality and Sick Building Syndrome (air-pollution-related health concerns) in Dubai townhouses. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
581,2,"This study should be included because it uses primary survey data to assess residents' perceptions of indoor air quality and sick building syndrome—topics directly related to indoor air pollution. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
581,3,"This paper should be included because it uses survey data to study residents' perceptions of indoor air quality and Sick Building Syndrome, directly addressing indoor air pollution and related health concerns.

output_json
{""inclusion"": [""included""]}",included,gpt-5-mini-2025-08-07
581,4,"Include — this is a survey-based study of indoor air quality perceptions and Sick Building Syndrome among Dubai townhouse residents, directly addressing indoor air pollution/IAQ. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
179,0,"The study should be excluded because it models PM10 removal and uses management cost surveys for municipal forest costs, but does not use survey data related to air pollution or air quality as a primary research method.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
179,1,"This paper is excluded because, while it models PM10 removal and uses management cost surveys, it does not use survey data about air pollution or air quality as a primary research method (the surveys concern municipal forest management costs rather than pollution-related survey data). 
output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
179,2,"Excluded — the study models PM10 removal and uses municipal management cost surveys, but does not use survey data related to air pollution or air quality as a primary research method. 
output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
179,3,"The study should be excluded because it does not use survey data related to air pollution or air quality as a primary method (surveys cited concern municipal management costs, while primary methods are modeling and field pollution measurements).

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
179,4,"Excluded — the paper models PM10 removal and uses management cost surveys for cost estimates, but it does not use survey data related to air pollution or air quality as a primary research method.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
460,0,"Includes survey-based estimation of willingness-to-pay for air pollution control in Tampa Bay, so it meets the criteria for survey data focused on air quality/pollution. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
460,1,"This study should be included because it uses survey data to estimate willingness to pay for air pollution control and focuses on air quality improvements in Tampa Bay.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
460,2,"This study should be included because it uses survey data to estimate willingness to pay for air quality/air pollution improvements in the Tampa Bay area, directly addressing air pollution as the policy outcome.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
460,3,"Included — the study uses survey data (choice/willingness-to-pay survey) to analyze air pollution control and air quality improvements in Tampa Bay, meeting the inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
460,4,"Include — the study uses survey data to estimate willingness to pay for air quality improvements and analyzes air pollution control in Tampa Bay, meeting all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
390,0,"This study should be included because it uses probability-sampled phone survey data to assess awareness and behavioral responses to an outdoor air pollution index (IMECA) in Mexico City. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
390,1,"Include — the study uses probability-sampled phone survey data on awareness and behavior related to outdoor air pollution/air quality indices in the Mexico City area.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
390,2,"This study uses probability-sampled phone survey data to assess awareness and behavior related to outdoor air pollution (IMECA index) in Mexico City, so it meets the inclusion criteria. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
390,3,"Include — survey study of IMECA air quality index awareness and use in Mexico City assessing behavior and perceptions related to air pollution.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
390,4,"Include — this is a survey-based research study assessing awareness and use of an air quality index and behavior modification related to outdoor air pollution in Mexico City.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
217,0,"This study should be included because it uses survey data (314 questionnaires) and explicitly investigates haze (air pollution) perceptions and their effect on consumer behavior regarding anti-haze products.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
217,1,"This study uses survey data (314 questionnaires) to examine how haze (air pollution) and perceived haze awareness influence consumer purchase intentions for anti-haze cosmetics, so it meets all inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
217,2,"Include — uses survey data (314 questionnaires) and examines haze (air pollution) perceptions (""perceived haze awareness"") as an explanatory factor for purchase intention.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
217,3,"This study should be included because it uses a 314-respondent survey to examine how haze pollution and perceived haze awareness (air pollution-related variables) influence consumers' purchase intentions for anti-haze cosmetics.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
217,4,"This study should be included because it uses survey data (314 questionnaires) to analyze how haze air pollution and perceived haze awareness influence consumers' purchase intentions for anti‑haze cosmetics. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
218,0,"Included — the study uses questionnaire survey data on subjective air pollution perceptions together with field measurements and modeling of particulate matter concentrations, focusing on outdoor air pollution dispersion.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
218,1,"Include — the study conducted field questionnaires on subjective air pollution perceptions alongside particulate matter measurements and modeling, so it uses survey data related to air pollution and focuses on pollution outcomes.
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
218,2,"The study should be included because it uses field questionnaires on subjective air pollution perceptions alongside measurements and modeling of particulate matter concentrations, meeting the survey and air pollution focus criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
218,3,"Included — the study conducts questionnaires on subjective air pollution alongside field measurements and modeling of particulate matter, so it uses survey data related to air pollution and treats pollution concentrations as a primary outcome.
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
218,4,"This study should be included because it combines questionnaires on subjective air pollution perceptions with field measurements and modeling of particulate matter concentrations, making survey data on air pollution a primary research component. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
234,0,"Includes the study because it uses primary household survey data to measure smog (air pollution) risk perception in outdoor urban areas, meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
234,1,"This study should be included because it uses primary household survey data to measure smog (air pollution) risk perception as the main outcome. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
234,2,"Include — survey-based study of household smog (air pollution) risk perception in Lahore using questionnaire data and quantitative analysis.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
234,3,"Include — this study uses household questionnaire survey data (n=600) to assess smog (air pollution) risk perception in Lahore, so it meets the survey and air pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
234,4,"Included — survey-based household study explicitly measuring smog (air pollution) risk perception in Lahore using questionnaire data, meeting all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
536,0,"Include — the study uses respondent survey data and census variables to assess perceptions of outdoor PM10 air pollution and socioeconomic influences in Mexicali.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
536,1,"This study should be included because it uses survey data to assess public perceptions of air quality specifically related to PM10 exposure and social vulnerability in an outdoor urban setting.  
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
536,2,"This study should be included because it uses survey data on residents' perceptions and links those perceptions to PM10 exposure (air pollution) as a primary focus. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
536,3,"This study should be included because it analyzes survey data on residents' perceptions of outdoor air pollution (PM10) alongside socioeconomic and spatial exposure measures in an urban border city. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
536,4,"Include — the study uses respondent/survey data and spatial analyses to examine perceptions of outdoor PM10 air pollution and socioeconomic factors in Mexicali.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
567,0,"Excluded — although it uses surveys and measures indoor air parameters (including CO2), the study’s primary focus is thermal comfort and ventilation/air quality perception rather than air pollution as the main outcome or explanatory variable.

output_json
{
  ""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
567,1,"This study uses questionnaires combined with measured indoor air quality (including CO2) to assess air quality perception and its relation to thermal comfort, so it meets the criteria and should be included.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
567,2,,,gpt-5-mini-2025-08-07
567,3,,,gpt-5-mini-2025-08-07
567,4,"Included — the study uses survey data on indoor air quality perceptions combined with measured air-quality indicators (CO2, temperature, humidity) to examine air quality as an explanatory variable for thermal comfort in office buildings.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
636,0,"This paper should be included because it is a cross-sectional survey study assessing auto-rickshaw drivers' knowledge about the health effects of air pollution and prevention, meeting the survey and air-pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
636,1,"This is a cross-sectional survey of auto-rickshaw drivers' knowledge about the health effects and prevention of air pollution, so it meets the criteria and should be included.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
636,2,"Include — a cross-sectional survey of auto-rickshaw drivers assessing knowledge and perceptions about the health effects of air pollution and its prevention, meeting the study's survey-based air pollution focus.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
636,3,"This is a cross-sectional survey of auto-rickshaw drivers assessing knowledge of the health effects of air pollution and prevention, so it meets the criteria and should be included.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
636,4,"This study should be included because it is a cross-sectional survey collecting primary questionnaire data on drivers' knowledge and perceptions specifically about air pollution health effects and prevention. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
533,0,"Include — the paper combines environmental monitoring of indoor pollutants (TVOC, CO2, airborne microflora) with an online occupant survey assessing sick building symptoms and air quality perceptions, meeting the survey and air-pollution focus.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
533,1,"Included — mixed-methods study combining measured indoor pollutants (TVOC, CO2, airborne microflora) with an occupant questionnaire on sick building syndrome and air quality perceptions, directly addressing indoor air pollution.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
533,2,"The study should be included because it combines occupant survey data with objective indoor air pollution measurements (TVOC, CO2, airborne microflora) and assesses health perceptions related to air quality.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
533,3,"Include — this mixed-methods study combines an online occupant questionnaire with measured indoor air pollution metrics (TVOC, CO2, airborne microflora) and links pollutant levels to sick building symptoms and perceptions.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
533,4,"Included — mixed-methods study combining an occupant questionnaire on sick building syndrome with direct measurements of indoor pollutants (TVOC, airborne mold, CO2), so it uses survey data and explicitly focuses on indoor air pollution.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
583,0,"Include — the study combines field measurements of indoor air pollutants with a validated worker questionnaire on perceived IAQ symptoms, directly linking air pollution to health complaints in SMEs.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
583,1,"Include — the study uses a validated questionnaire collecting survey data on perceived indoor air pollution symptoms and links these responses to measured IAQ pollutants, meeting all criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
583,2,"Include — this study uses a worker questionnaire (survey data) combined with pollutant measurements to assess indoor air pollution and its association with perceived IAQ symptoms in food industry workplaces.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
583,3,"The study should be included because it uses validated survey data from workers alongside field measurements to assess indoor air pollution and perceived symptoms linked to pollutants (CO2, CO, PM2.5, TVOC).

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
583,4,"This study should be included because it combines field measurements of indoor air pollutants with a validated questionnaire capturing workers' perceived IAQ symptoms, directly addressing air pollution and its health effects. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
607,0,"This study measures indoor/outdoor PM levels and includes teacher survey data on perceived indoor air quality, so it meets all inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
607,1,"This paper should be included because it is a cross-sectional study that directly measures indoor and outdoor particulate matter (PM2.5 and PM10) and collects teacher survey data on perceived indoor air quality, with air pollution as the primary outcome. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
