custom_id,choice_index,message_content,inclusionChatGPTClean,response.body.model
152,4,"This study uses survey data to examine protective behaviors against particulate matter pollution, directly focusing on air pollution risk.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
153,0,"This is a cross-sectional survey study on community awareness and knowledge of outdoor air pollution in Annadale, meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
153,1,"This study uses primary survey data to assess community awareness and knowledge specifically related to air pollution health risks, so it meets all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
153,2,"This study uses self-administered survey data on community awareness and knowledge of air pollution health risks, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
153,3,"The study employs a cross-sectional survey to assess community awareness and knowledge of outdoor air pollution and related health risks, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
153,4,"This paper uses a community survey to assess awareness and knowledge of air pollution health risks, focusing directly on air pollution, so it meets all inclusion criteria.

output_json
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
154,0,"This paper uses a cross-sectional survey to assess community knowledge, attitudes, and behaviours toward indoor air pollution, meeting all inclusion criteria.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
154,1,"This paper should be included because it is a cross‐sectional survey study assessing community knowledge, attitudes, and behaviours specifically towards indoor air pollution.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
154,2,"This study uses a cross‐sectional survey on indoor air quality perceptions and behaviours related to indoor air pollutants.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
154,3,"This study uses a national cross-sectional survey to assess community knowledge, attitudes, and behaviours regarding indoor air quality (a form of air pollution), meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
154,4,"This study uses a standardized survey to assess community knowledge, attitudes and behaviours regarding indoor air quality, thus meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
155,0,"This study employs survey data to assess community perceptions and behaviors regarding outdoor air pollution, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
155,1,"This study uses survey data to assess perceptions and awareness of air pollution as the primary focus.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
155,2,"This study uses a standard questionnaire survey to assess community perceptions, awareness, and willingness to pay regarding outdoor air pollution in Chandigarh, India, directly meeting the inclusion criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
155,3,"This paper uses a questionnaire-based survey to assess community perceptions, awareness, and willingness to pay regarding outdoor air pollution, satisfying all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
155,4,"This study employs a standard questionnaire survey to assess community perceptions and willingness to pay regarding outdoor air pollution, directly meeting the inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
156,0,"This cross-sectional survey study assesses public perceptions and information needs about outdoor air pollution and its health effects.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
156,1,"This study uses a cross‐sectional survey to assess public perceptions and information needs regarding outdoor air pollution and health, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
156,2,"This paper should be included because it is a cross-sectional survey study assessing public perceptions and information needs specifically about air pollution and its health effects.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
156,3,"This study uses a pharmacy‐administered survey to assess public perceptions and information needs regarding the health impacts of urban air pollution, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
156,4,"This paper should be included because it uses a cross‐sectional survey to assess perceptions and informational needs specifically about air pollution’s health impacts and air quality.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
157,0,"This study should be included because it uses cross-sectional survey data to examine commuting behaviors and urinary biomarkers as measures of outdoor air pollution exposure.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
157,1,"This study uses survey data on commuting behaviors to assess exposure to air pollution via urinary biomarkers, meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
157,2,"This study directly uses questionnaire survey data on commuting behaviors alongside biomarker measurements to assess outdoor air pollution exposure, satisfying all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
157,3,"This cross-sectional study uses survey data on commuting behaviors to assess exposure to outdoor air pollution via urinary PAH biomarkers, so it meets all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
157,4,"This study uses survey data on commuting behaviors and measures air pollution exposure biomarkers, focusing on outdoor air pollution as the primary outcome, so it is included.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
158,0,"This paper does not use survey data on air pollution or air quality as a primary research method, focusing instead on policy and monitoring system comparisons.  
output_json  
{""inclusion"":[""excluded""]}",excluded,o4-mini-2025-04-16
158,1,"This paper is excluded because it focuses on policy monitoring and regulatory analysis without using survey data on air pollution as a primary research method.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
158,2,"The paper does not use survey data as a primary method (only policy monitoring/evaluation), so it’s excluded.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
158,3,"This paper is excluded because it focuses on policy analysis and monitoring systems rather than using survey data on air pollution or air quality as a primary research method.

output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
158,4,"This paper is excluded because it does not use survey data on air pollution or air quality as a primary research method.  
output_json  
{  
  ""inclusion"": [""excluded""]  
}",excluded,o4-mini-2025-04-16
159,0,"This paper is excluded because it is an experimental study of steel corrosion under PM2.5 conditions and does not use any survey data related to air pollution.

output_json
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
159,1,"Excluded: this paper is an experimental corrosion study and does not use any survey data on air pollution or air quality.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
159,2,"This paper is excluded because it is an experimental materials corrosion study and does not use any survey data related to air pollution or air quality.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
159,3,"The paper is an experimental materials science study on steel corrosion and does not use any survey data related to air pollution.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
159,4,"The paper is excluded because it is a laboratory corrosion experiment and does not use any survey data related to air pollution.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
160,0,"This study uses a primary survey to assess medical students’ knowledge, attitudes, and practices regarding haze (air pollution), meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
160,1,"This is a cross-sectional survey study assessing medical students’ knowledge, attitudes, and practices regarding haze (air pollution), thus meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
160,2,"The paper is a cross-sectional survey using primary questionnaire data focused on haze (air pollution), so it meets all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
160,3,"This study uses a cross-sectional survey to assess knowledge, attitudes, and practices regarding haze (air pollution) among medical students, directly meeting the criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
160,4,"This study uses a cross-sectional survey to assess knowledge, attitudes, and practices regarding haze (air pollution) among medical students, so it meets all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
161,0,"This is a cross‐sectional survey study assessing knowledge, attitude, and practices related to haze (air pollution) among medical students, so it meets the inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
161,1,"This cross-sectional survey study assesses knowledge, attitudes, and practices regarding haze (an air pollution event) among medical students using questionnaire data, meeting the inclusion criteria.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
161,2,"This is a cross-sectional questionnaire survey assessing knowledge, attitude, and practice on haze (air pollution), so it meets the inclusion criteria.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
161,3,"This is a cross-sectional survey study assessing knowledge, attitude, and practice regarding haze (air pollution) among medical students, thus meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
161,4,"This cross-sectional survey study assesses knowledge, attitudes, and practices regarding haze—a form of air pollution—using questionnaire data, so it meets all inclusion criteria.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
162,0,"The paper is a conceptual framework without any actual survey data on air pollution.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
162,1,"This paper should be excluded because it only proposes a conceptual framework without using any survey data as a primary research method.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
162,2,"This paper is excluded because it is a purely conceptual framework without any survey data collection on air pollution or air quality.  
output_json
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
162,3,"The paper is a purely conceptual framework without any actual survey data collection or empirical analysis related to air pollution.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
162,4,"This paper is excluded because it is purely conceptual and does not use any survey data on air pollution or air quality.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
163,0,"This study uses an online survey to assess perceptions of air pollution and links these perceptions to modeled NO₂ exposure, thus meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
163,1,"This paper uses survey data on perceptions of air pollution and links these to modeled NO2 and PM2.5 exposure, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
163,2,"This study uses large-scale survey data to assess perceptions of and concern over outdoor air pollution (NO2 and PM2.5) linked to modeled exposure, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
163,3,"This study uses primary survey data on perceptions and links concern over air pollution to modeled NO2 exposure, fitting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
163,4,"This paper uses an online survey to assess perceptions of air pollution linked with modeled NO2 and PM2.5 exposure, thus meeting the criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
164,0,"This study uses survey data to assess people’s awareness and responses to haze and dust-related air pollution, meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
164,1,"This study uses survey data to assess people’s awareness and health impacts of haze-related air pollution in Kermanshah, fitting the inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
164,2,"This study uses a questionnaire survey to assess people’s awareness and responses to haze (air pollution) in Kermanshah.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
164,3,"This study uses a questionnaire-based survey to assess people’s awareness, concerns, and health impacts related to outdoor haze and dust storm air pollution, thus meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
164,4,"This study employs survey data to examine people’s awareness, concerns, and health impacts related to haze and dust storms—air pollution events—meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
165,0,"This study is a laboratory corrosion experiment without any survey data on air pollution.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
165,1,"Excluded because this is a lab-based experimental corrosion study with no survey data on air pollution or air quality.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
165,2,"This paper is excluded because it is an experimental corrosion study and does not use any survey data on air pollution.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
165,3,"This paper is excluded because it reports a laboratory corrosion experiment without any survey data on air pollution or air quality.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
165,4,"Excluded because it reports a laboratory corrosion experiment without any survey data on air pollution or air quality.  
output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
166,0,"This paper uses a contingent valuation survey to estimate willingness-to-pay for avoiding respiratory illnesses caused by air pollution, thus meeting all criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
166,1,"This paper should be included because it uses a contingent valuation survey to assess willingness‐to‐pay for reductions in air‐pollution‐related respiratory symptoms.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
166,2,"This paper should be included because it uses a contingent valuation survey to estimate willingness-to-pay related to air pollution impacts on respiratory health.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
166,3,"This paper uses contingent valuation survey data to estimate willingness to pay to avoid respiratory symptoms caused by air pollution, thus meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
166,4,"This paper includes a contingent valuation survey estimating WTP to avoid air pollution–related respiratory symptoms, thereby using primary survey data on air pollution.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
167,0,"This study focuses on information seeking behavior during the haze crisis rather than on air pollution outcomes or perceptions of air quality itself, so it does not meet the criteria.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
167,1,"This paper should be excluded because it surveys information-seeking behavior during a haze crisis rather than measuring or analyzing air pollution or air quality variables.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
167,2,"This study is excluded because it investigates information‐seeking behaviour during the haze crisis rather than focusing on air pollution or air quality perceptions as primary research variables.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
167,3,"This paper is excluded because it studies information seeking behaviour during a haze crisis rather than surveying air pollution outcomes or perceptions as primary variables.

output_json
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
167,4,"This study is excluded because it uses haze as a contextual crisis for examining information‐seeking behavior rather than focusing on air pollution or air quality outcomes or perceptions as its primary variables.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
168,0,"Excluded: This paper focuses on policy tools and ecosystem critical loads rather than using survey data on air pollution.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
168,1,"This paper is excluded because it does not involve any survey data, focusing instead on critical-load modeling for ecosystem pollution policy.

output_json
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
168,2,"This paper is excluded because it presents a conceptual critical-loads policy framework without using any survey data as a primary research method.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
168,3,"This paper is excluded because it does not use survey data as a primary research method and instead focuses on policy frameworks for ecosystem protection.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
168,4,"This paper does not use any survey data and focuses on ecological critical loads rather than survey-based methods.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
169,0,"Included because it uses cross-sectional survey data on air quality perception related to crystalline silica pollution among residents.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
169,1,"Included: the study employs survey data on air quality perception and respiratory symptoms linked to crystalline silica air pollution from home stone factories.
output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
169,2,"This study should be included because it uses survey data on air quality perception alongside measurements of crystalline silica exposure around stone factories, focusing on air pollution effects and associated respiratory outcomes.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
169,3,"This cross-sectional study uses survey data on air quality perception and respiratory symptoms in residents exposed to crystalline silica dust, focusing on air pollution exposure.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
169,4,"This study includes primary survey data on air quality perception and symptoms linked to crystalline silica pollution around stone factories, meeting all criteria for inclusion.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
170,0,"This study employs contingent valuation surveys to assess willingness to pay for outdoor air pollution improvements based on current PM2.5 levels, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
170,1,"This paper should be included because it uses primary contingent valuation survey data to assess willingness to pay for air pollution (PM2.5) improvements.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
170,2,"This paper employs contingent valuation surveys to assess willingness to pay for PM2.5 air quality improvements, directly using survey data on air pollution, so it meets all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
170,3,"The paper uses contingent valuation surveys to assess willingness to pay for air pollution improvements (PM2.5), meeting the survey data and air pollution focus criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
170,4,"This study employs contingent valuation surveys to assess willingness to pay for reductions in PM2.5 air pollution, meeting all criteria for inclusion.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
171,0,"Included: This mixed-methods CBPR study employs community surveys as a primary method to assess perceptions and health concerns of outdoor metal air pollution.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
171,1,"This study uses community surveys to assess perceptions and exposures to metal air pollution, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
171,2,"This study uses community survey data on perceptions and exposures to metal air pollution, fulfilling the criteria for inclusion.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
171,3,"This study uses community surveys as part of a mixed‐methods approach to assess perceptions of metal air pollution and directly addresses air pollution outcomes.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
171,4,"This study should be included because it uses community survey data to assess perceptions and risks of metal air pollution in overburdened neighborhoods.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
172,0,"Include: It uses primary survey data to examine suburban residents' perceptions and mitigation strategies toward air pollution.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
172,1,"This paper should be included because it uses primary survey data to assess suburban residents’ perceptions of and responses to air pollution in Vietnam.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
172,2,"This study should be included because it uses primary survey data on perceptions and mitigation of outdoor air pollution in Vietnam.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
172,3,"This study employs primary survey data to assess suburbanites’ perceptions and mitigation strategies regarding outdoor air pollution in Vietnam, directly meeting the criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
172,4,"This paper employs a face-to-face survey of suburban residents to investigate perceptions and mitigation strategies specifically concerning air pollution.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
173,0,"This study is formative, qualitative, and intervention‐focused without survey data on air pollution or air quality, so it does not meet the inclusion criteria.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
173,1,"This paper is excluded because it does not use survey data on air pollution or air quality as a primary research method, focusing instead on qualitative methods and behavioural monitoring.

output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
173,2,"This study uses qualitative formative research without any survey data as a primary method, so it does not meet the inclusion criteria.

output_json
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
173,3,"This study is excluded because it is a formative qualitative intervention design study without any survey data as a primary method.  
output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
173,4,"This paper is excluded because it does not use survey data as a primary research method but relies on qualitative interviews and observations.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
174,0,"This study uses survey data to examine protective behaviors specifically against smog (air pollution), meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
174,1,"This study surveys Beijing residents on protective behaviors against smog (air pollution) using primary survey data, directly addressing air pollution as the focus.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
174,2,"This paper should be included because it is a survey-based study examining Beijing residents’ protective behaviors in response to smog (air pollution).  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
174,3,"This study uses a survey of Beijing residents to examine protective behaviors against smog (air pollution), meeting all criteria for inclusion.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
174,4,"This study uses survey data to examine Beijing residents’ intentions to protect themselves against smog (air pollution), so it meets all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
175,0,"This study uses survey data to assess schoolchildren’s knowledge, attitudes, perceptions, and behaviors specifically regarding air pollution.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
175,1,"This study surveys schoolchildren’s knowledge, attitudes, perceptions, and behaviors regarding outdoor air pollution, meeting all criteria for inclusion.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
175,2,"This study uses survey data to assess schoolchildren’s knowledge, attitudes, perceptions, and behaviors specifically regarding outdoor air pollution, so it meets all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
175,3,"This study surveys schoolchildren’s knowledge, attitudes, perceptions, and behaviors specifically regarding air pollution in Pristina, Kosovo, using regression analysis of primary survey data.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
175,4,"This study uses survey data to assess knowledge, attitudes, perceptions, and behaviors specifically related to outdoor air pollution among schoolchildren, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
176,0,"This study should be included because it uses primary survey data on perceived air pollution annoyance and directly examines its association with PM2.5 and NO2 exposures.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
176,1,"Include: This paper uses survey data on perceived air pollution annoyance and directly examines its relationship with measured PM2.5 and NO2 exposures, fulfilling all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
176,2,"This study uses survey data to assess perceived annoyance from air pollution and relates it to measured PM2.5 and NO2 exposures, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
176,3,"This paper uses survey data on perceived air pollution annoyance and relates it to measured PM2.5 and NO2 exposures, meeting all criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
176,4,"This study uses survey data on perceived air pollution annoyance and links these survey results to measured PM2.5 and NO2 exposures, meeting all criteria for inclusion.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
177,0,"This paper should be included because it uses survey data to examine public acceptance of traffic-reducing measures aimed at improving urban air quality and reducing NO2 pollution.  
output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
177,1,"This study uses survey data to examine how air pollution perceptions predict public acceptance of traffic-reducing measures.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
177,2,"This study uses survey data to examine public perceptions and acceptance of traffic measures specifically aimed at reducing NO2 air pollution in German cities, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
177,3,"This paper should be included because it uses survey data on air pollution perceptions to analyze public acceptance of traffic-reducing measures aimed at improving urban air quality.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
177,4,"This study uses survey data to examine public acceptance of traffic measures aimed at reducing NO₂ pollution, directly focusing on outdoor air quality and perceptions of air pollution, so it meets all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
178,0,"This paper assesses factors influencing the usability of an air pollution detection app rather than examining air pollution or air quality as a primary outcome or explanatory variable, so it is excluded.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
178,1,"The paper evaluates user acceptance and usability of an air‐pollution detection app rather than analyzing air pollution levels or perceptions as primary variables, so it should be excluded.

output_json
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
178,2,"This paper is excluded because it focuses on factors affecting the usability of an air pollution detection app rather than on survey-based analysis of air pollution outcomes or perceptions.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
178,3,"This study focuses on user acceptance and usability of an air pollution app rather than on air pollution outcomes or exposure, so it is excluded.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
178,4,,,o4-mini-2025-04-16
179,0,"This paper uses a survey to assess pre-service teachers’ knowledge and perceptions of air pollution, so it meets the inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
179,1,"This study employs a survey of pre-service teachers to assess their knowledge about air pollution, directly focusing on air pollution as the primary subject.  
output_json  
{""inclusion"":""included""}",included,o4-mini-2025-04-16
179,2,"The paper is included because it employs a survey to assess pre-service teachers’ knowledge specifically about air pollution components, effects, and mitigation.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
179,3,"Include: This paper uses a 49-item survey to assess pre-service teachers’ knowledge of air pollution, thus meeting the survey method and air pollution focus criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
179,4,"This study uses a survey to assess pre-service teachers’ knowledge of air pollution, making it directly relevant to air pollution research.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
180,0,"This study uses survey data to validate a haze (air pollution) behavior scale among adolescents, focusing on protective behaviors against polluted air.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
180,1,"This study uses survey data to develop and validate a scale measuring adolescent protective behaviors against haze (air pollution).  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
180,2,"This study develops and validates a survey measuring adolescents’ protective behaviors in response to haze (air pollution), thus meeting the criteria for survey-based air pollution research.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
180,3,"This study is a scale validation using survey data on haze-related behaviors but does not analyze air pollution as an outcome or explanatory variable.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
180,4,"This study develops and validates a survey-based scale assessing adolescent protective behaviors specifically in haze (air pollution) conditions.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
181,0,"This study develops and validates survey scales to measure college students’ perceptions of haze (air pollution) and its influencing factors, using empirical survey data.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
181,1,"This paper uses survey data to measure college students’ perceptions of haze (air pollution), meeting the criteria for inclusion.  
output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
181,2,"This study develops and validates survey scales on haze (air pollution) risk perception among college students using empirical survey data.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
181,3,"This study uses survey data to develop and validate scales measuring haze (air pollution) risk perception among college students in Beijing.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
181,4,"This study employs survey data to develop and validate haze (air pollution) risk perception scales among college students, making it relevant to our criteria for survey-based air pollution research.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
182,0,"This study develops and validates a questionnaire on haze-related knowledge but does not analyze survey data linking air pollution exposures or outcomes.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
182,1,"This paper should be included because it uses a primary survey to assess adolescents’ knowledge related to haze (air pollution).  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
182,2,"This study should be included because it uses survey data to assess adolescents’ knowledge and perceptions specifically about haze (air pollution).  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
182,3,"This paper develops and validates a survey scale assessing adolescents’ knowledge of haze-related air pollution, thus meeting the inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
182,4,"This study develops and validates a survey scale assessing adolescent knowledge of haze (air pollution), thus using primary survey data focused on air pollution.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
