custom_id,choice_index,message_content,classificationChatGPTClean,response.body.model
79,3,"The paper examines people’s beliefs and opinions about air pollution and the environmental efficacy of electric vehicles (perceptions), tracks how those opinions change over time and with firsthand EV experience, and also reports respondents’ attitudes toward policy incentives for EVs (policy). It does not focus on health outcomes, individual protective behaviors, or issue prioritization per se.

output_json
{
    ""categories"": [""Perceptions"", ""Policy""]
}","Perceptions, Policy",gpt-5-mini-2025-08-07
79,4,,,gpt-5-mini-2025-08-07
306,0,"The study uses survey data to identify respondents' mobility habits (reported travel behavior), their attitudes and level of environmental concern (perceptions), and their attitudes toward a specific traffic measure (public acceptance of a policy). Therefore it covers Behaviors, Perceptions, and Policy; it does not focus on health outcomes or on ranking air pollution as a priority relative to other issues.

output_json
{
  ""categories"": [""Behaviors"", ""Perceptions"", ""Policy""]
}","Behaviors, Perceptions, Policy",gpt-5-mini-2025-08-07
306,1,"The study uses survey data to identify respondents' mobility habits (reported travel behaviour), their attitudes toward a concrete traffic intervention (public acceptance of a policy), and their general environmental concern (perceptions). Therefore it covers Behaviors, Policy, and Perceptions. It does not focus on health outcomes or issue prioritization relative to other issues.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors"", ""Policy""]
}","Perceptions, Behaviors, Policy",gpt-5-mini-2025-08-07
306,2,"The paper uses pre-implementation survey data to identify respondents' mobility habits and their attitudes toward a specific traffic intervention aimed at improving air quality. That means it directly examines reported behaviors (mobility/travel habits), public attitudes toward a policy instrument (support/acceptance of the traffic measure), and general environmental attitudes/perceptions used in the cluster analysis. It does not focus on health outcomes or explicit priority-ranking of air pollution versus other issues.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors"", ""Policy""]
}","Perceptions, Behaviors, Policy",gpt-5-mini-2025-08-07
306,3,"The paper uses survey data to identify mobility habits (reported travel behaviors) and underlying attitudes, including public acceptance of a specific traffic intervention and levels of environmental concern. Therefore it addresses reported behaviors, perceptions/attitudes about air quality and environmental concern, and public attitudes toward a policy instrument.

output_json
{
    ""categories"": [""Behaviors"", ""Perceptions"", ""Policy""]
}","Behaviors, Perceptions, Policy",gpt-5-mini-2025-08-07
306,4,,,gpt-5-mini-2025-08-07
270,0,"The paper examines perceived risk (perceived susceptibility and severity) and negative affect in response to PM2.5 (Perceptions), tests how those appraisals predict intentions to adopt government-recommended protective measures (Behaviors), and frames these intentions in terms of health risks from PM2.5 (Health). It does not evaluate support for pollution-control policies or policy preferences, so Policy and Priority are not included.

output_json

{""categories"": [""Perceptions"", ""Behaviors"", ""Health""]}","Perceptions, Behaviors, Health",gpt-5-mini-2025-08-07
270,1,"The paper measures perceived susceptibility and severity (risk appraisals) and negative affect, so it clearly addresses perceptions of air pollution. It examines intentions to adopt government-recommended protective measures, so it fits the behaviors category. The focus on “health risks of PM2.5” and health-related risk appraisals ties it to the health category. It does not evaluate policy preferences or priorities.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",gpt-5-mini-2025-08-07
270,2,"The study measures perceived susceptibility and perceived severity of PM2.5 (risk appraisals), and tests how those perceptions via negative affect influence intentions to adopt government-recommended protective behaviors. Because it uses survey measures of risk perceptions, behavioral intentions regarding protective actions, and frames the issue explicitly as health risks of PM2.5, it fits Perceptions, Behaviors, and Health.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",gpt-5-mini-2025-08-07
270,3,"This paper examines perceived risk (perceived susceptibility and severity) and emotional responses to PM2.5, and tests how those perceptions drive intentions to adopt government-recommended protective behaviors against the health risks of PM2.5 using survey data. Therefore it fits Perceptions (risk appraisals), Behaviors (behavioral intentions to take protective measures), and Health (explicit focus on health risks of PM2.5).

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",gpt-5-mini-2025-08-07
270,4,"The paper studies perceived susceptibility and severity of PM2.5 (perceptions), links those appraisals and negative affect to intentions to adopt government-recommended protective measures (behaviors), and explicitly frames these in terms of health risks of PM2.5 (health). It does not evaluate or elicit preferences for air-pollution policy or issue priority.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",gpt-5-mini-2025-08-07
108,0,"The study links measured air pollutant exposure and biomarkers to children's behavioral outcomes assessed via the Strengths and Difficulties Questionnaire (a survey instrument). It examines health-related impacts of air pollution (inflammatory cytokines, neurotransmitters, and behavioral problems), not perceptions, behaviors, policy preferences, or priority ranking. Therefore it belongs to the Health category.

output_json
{
    ""categories"": [""Health""]
}",Health,gpt-5-mini-2025-08-07
108,1,"The study links measured air pollutant exposure from e-waste to biological markers and children's behavioral outcomes assessed via the Strengths and Difficulties Questionnaire, so it is classifying health-related impacts using survey data rather than studying perceptions, behaviors, policy preferences, or priorities.

output_json
{""categories"": [""Health""]}",Health,gpt-5-mini-2025-08-07
108,2,"The paper investigates health impacts of e-waste–related air pollution on children, using the Strengths and Difficulties Questionnaire (a survey instrument) together with biomarker and exposure data to link pollution to inflammatory markers, neurotransmitters, and behavioral problems. It does not study perceptions, individual protective behaviors, policy preferences, or issue priority.

output_json
{
    ""categories"": [""Health""]
}",Health,gpt-5-mini-2025-08-07
108,3,"This study assesses health impacts of combined air pollutant exposure from e‑waste on children by measuring exposure (ADD), biological markers (inflammatory cytokines, neurotransmitters), and behavioral outcomes using the Strengths and Difficulties Questionnaire (a survey instrument). Therefore it fits the ""Health"" category — it links air pollution exposure to health-related (behavioral and biological) outcomes using survey data.

output_json
{""categories"": [""Health""]}",Health,gpt-5-mini-2025-08-07
108,4,"The study links measured/estimated air pollutant exposure from e-waste to biological markers (inflammatory cytokines, neurotransmitters) and children’s behavioral outcomes (SDQ), i.e., it assesses health-related impacts of air pollution using survey/biomarker data. It does not investigate perceptions, behaviors responding to pollution, policy preferences, or priority ranking.

output_json
{
    ""categories"": [""Health""]
}",Health,gpt-5-mini-2025-08-07
284,0,"This paper primarily examines citizens' protective actions in response to particulate matter (PM) and the psychological drivers of those actions (self-efficacy, response efficacy, hope, values, trust). It also measures perceived risk of PM (a perception of health risk). Because it focuses on reported protective behaviour and also includes risk perceptions/health-risk perceptions, the appropriate categories are Behaviors, Perceptions, and Health.

output_json
{
    ""categories"": [""Behaviors"", ""Perceptions"", ""Health""]
}","Behaviors, Perceptions, Health",gpt-5-mini-2025-08-07
284,1,"The study explicitly measures citizens' protective actions in response to PM (outcome = protective behaviour), and tests predictors of those actions — so it belongs in ""Behaviors"". It also measures perceptions (perceived PM risk, other perception variables) and applies the EPPM, so it belongs in ""Perceptions"". Because the perceived risk and protective actions are framed around health risks from PM (health-related risk perceptions and responses), it also fits the ""Health"" category. It does not focus on policy preferences or issue prioritization.

output_json
{
    ""categories"": [""Behaviors"", ""Perceptions"", ""Health""]
}","Behaviors, Perceptions, Health",gpt-5-mini-2025-08-07
284,2,"The study tests how perceived PM risk, self-/collective-efficacy, hope, values, and trust in government information relate to citizens' protective actions during high PM episodes. It therefore directly examines (1) reported protective behaviour (Behaviors) and (2) risk perceptions and related cognitive/affective beliefs (Perceptions). Because the research frames these perceptions and actions in terms of health risk from particulate matter and uses the extended parallel process model (a health risk communication framework), it also fits the Health category. The paper does not evaluate policy preferences or issue prioritization, so Policy and Priority are not included.

output_json
{
    ""categories"": [""Behaviors"", ""Perceptions"", ""Health""]
}","Behaviors, Perceptions, Health",gpt-5-mini-2025-08-07
284,3,"The paper uses a survey to analyze citizens' protective actions during high PM episodes (focus on Behaviors), measures perceived PM risk and related perceptions (Perceptions), and assesses perceived PM risk (a health-related perception) which fits the Health category. It does not primarily evaluate policy preferences or trade-offs.

output_json
{
  ""categories"": [""Behaviors"", ""Perceptions"", ""Health""]
}","Behaviors, Perceptions, Health",gpt-5-mini-2025-08-07
284,4,"The paper's main outcome is self-reported protective actions during high-PM episodes (so it is a Behaviors study). It also measures perceived risk and other perceptual constructs (self-efficacy, response efficacy, hope), which are analyzed as predictors, so it fits Perceptions as well. It does not evaluate policy preferences, health outcomes, or issue priority, so Policy, Health, and Priority are not included.

output_json
{
    ""categories"": [""Behaviors"", ""Perceptions""]
}","Behaviors, Perceptions",gpt-5-mini-2025-08-07
378,0,"The study assesses community awareness, knowledge, and perceived exposure to air pollution (e.g., knowing what air pollution is, perceived air quality, feelings of sickness when air is bad) — which fits the Perceptions category. Because the paper specifically investigates awareness of health risks and links perceptions to health impacts (e.g., belief that polluted air can make people sick), it also fits the Health category. The study does not focus on individual protective behaviors, policy preferences, or issue prioritization.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
378,1,"The study focuses on residents' awareness and knowledge about air pollution (what they know and perceive about sources and air quality) and explicitly links this to health risk awareness and self-reported sickness when air quality is poor. It does not investigate reported or intended protective behaviors, policy preferences, or the priority of air pollution relative to other issues.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
378,2,"The paper assesses residents' awareness and knowledge about air pollution (what it is, sources, and perceived exposure) and measures respondents' perceptions of health risks (e.g., believing they may get sick from polluted air and reporting feeling sick/uncomfortable when air quality is bad). It does not examine specific protective behaviors, policy preferences, or issue prioritization. Therefore it fits both Perceptions and Health categories.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
378,3,"The study primarily measures residents' awareness, knowledge and beliefs about air pollution (what it is, perceived air quality, perceived sources, and information sources), which fits the Perceptions category. It also captures health-related perceptions and self-reported symptoms (awareness that polluted air can make them sick; feeling sick/uncomfortable when air is bad), so it falls under Health as well. The paper does not examine reported or intended protective behaviors, policy preferences, or priority ranking of issues.

output_json
{""categories"": [""Perceptions"", ""Health""]}","Perceptions, Health",gpt-5-mini-2025-08-07
378,4,"The study primarily measures community awareness, knowledge, and perceptions of air pollution (what it is, perceived local air quality, sources of pollution, and information sources) and explicitly links those perceptions to health (awareness that polluted air can make people sick; self-reported feeling sick/uncomfortable when air quality is bad). It does not focus on reported protective behaviors or preferences for policies. Therefore it fits Perceptions and Health.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
152,0,"The study assesses community knowledge and attitudes toward indoor air quality (perceptions) and also measures self-reported behaviours related to IAQ (behaviours). It does not evaluate policy preferences, explicit health outcomes or perceived health impacts, nor issue priority ranking, so those categories are not included.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
152,1,"The paper assesses community knowledge and attitudes toward indoor air quality (KAB) and reports measured behaviour scores and their associations with knowledge and attitude. That directly maps to Perceptions (knowledge/attitude about IAQ) and Behaviors (reported IAQ-related behaviours). It does not evaluate policy preferences, self-reported health impacts, or priority rankings.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
152,2,"The study surveys community knowledge and attitudes about indoor air quality and measures self-reported behaviours related to IAQ (Knowledge, Attitude, Behaviour). It therefore addresses perceptions (awareness/knowledge and attitudes) and behaviors (reported actions/willingness). It does not focus on policy preferences, health outcomes as survey endpoints, or priority-setting.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
152,3,"The study explicitly measures community knowledge and attitudes (awareness, beliefs, perceived importance) about indoor air quality as well as reported behaviours related to IAQ, so it fits both the Perceptions and Behaviors categories. It does not focus on policy preferences, health outcomes, or priority-ranking of air pollution.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
152,4,"The study assesses community knowledge and attitudes about indoor air quality (awareness, beliefs) and measures self-reported behaviours related to IAQ, including associations between knowledge and behaviour. It does not evaluate policy preferences, health outcomes directly, or issue priority.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
125,0,,,gpt-5-mini-2025-08-07
125,1,,,gpt-5-mini-2025-08-07
125,2,,,gpt-5-mini-2025-08-07
125,3,"The paper examines awareness and perceived sources/risks of air pollution (perception), reports stated willingness-to-pay and intentions to act (behavior), measures support for mitigation via willingness to pay (policy), documents perceptions of health impacts (health), and reports concern levels/importance of air quality (priority). Hence it covers all five categories.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors"", ""Policy"", ""Health"", ""Priority""]
}","Perceptions, Behaviors, Policy, Health, Priority",gpt-5-mini-2025-08-07
125,4,,,gpt-5-mini-2025-08-07
628,0,"The study measures respondents' awareness and beliefs about air pollution (94.2% believe it has health implications; many report not knowing when pollution levels are exceeded; most feel they don't receive enough information) and specifically asks about perceptions of pollution's health effects and information needs. These findings align with the Perceptions category (awareness, perceived risks, knowledge) and the Health category (perceptions about how pollution affects health). The study does not focus on actual protective behaviors, policy preferences, or issue priority relative to other topics.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
628,1,"The study measures public awareness and knowledge about air pollution (e.g., percent who know pollution affects health, who know when levels are exceeded, and desire for information), which fits the ""Perceptions"" category. It also specifically captures beliefs about health impacts of pollution and seeks health-related information, so it fits the ""Health"" category. The paper does not focus on reported behaviors, policy preferences, or issue prioritization.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
628,2,"The study assesses respondents' awareness and beliefs about air pollution and its health implications, and their information needs and preferred communication channel (community pharmacy). This fits both ""Perceptions"" (knowledge, beliefs, awareness) and ""Health"" (perceptions of health impacts). The study does not measure actual or intended protective behaviors, policy preferences, or issue priority, so Behaviors, Policy, and Priority are not selected.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
628,3,"The study measures public awareness and beliefs about air pollution (e.g., 94.2% believe pollution has health implications, knowledge of risks, lack of information), and it explicitly links those perceptions to health information needs and communication channels (desire for health-related information via pharmacies). It does not focus on protective behaviors or explicit policy preferences.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
628,4,"The study assesses respondents' awareness and beliefs about air pollution (e.g., 94.2% believe it has health implications; many report lack of information) and specifically queries health-related perceptions and information needs regarding pollution and health. It does not measure protective behaviors, policy preferences, or priority ranking of air pollution against other issues. Therefore it fits both Perceptions and Health categories.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
210,0,"This paper uses survey data plus a biological marker (urinary 1‑OHP) to quantify exposure to PAHs associated with commuting. It does not assess perceptions, policy preferences, or the priority of air pollution, nor does it study behaviors taken in response to air pollution; its primary focus is on exposure (a health-related outcome) linked to commuting. Therefore it fits the Health category.

output_json
{
    ""categories"": [""Health""]
}",Health,gpt-5-mini-2025-08-07
210,1,"The study uses survey data on commuting modes (reported behaviors) and links those behaviors to measured biological exposure (urinary 1‑OHP), so it examines reported behaviors related to commuting and a clear health-related exposure outcome. It is not about perceptions, policy preferences, or priority ranking.

output_json
{
    ""categories"": [""Behaviors"", ""Health""]
}","Behaviors, Health",gpt-5-mini-2025-08-07
210,2,"The study uses survey data on participants' commuting behaviors and links those reported behaviors to a health biomarker (urinary 1-OHP) indicating exposure to traffic-related PAHs. Therefore it addresses (1) Behaviors — actual commuting modes and patterns — and (2) Health — measured biological exposure to air pollution. It does not examine perceptions, policy preferences, or priority rankings.

output_json
{""categories"": [""Behaviors"", ""Health""]}","Behaviors, Health",gpt-5-mini-2025-08-07
210,3,"The study uses survey data on participants' commuting behaviors (mode and patterns) and links these reported behaviors to a health-related outcome — urinary 1-OHP, a biomarker of PAH exposure. Thus it both analyzes concrete behaviors (commuting modes) and examines a health-related exposure measure, so it fits Behaviors and Health.

output_json
{
    ""categories"": [""Behaviors"", ""Health""]
}","Behaviors, Health",gpt-5-mini-2025-08-07
210,4,"The study links self-reported commuting behaviors to a biomarker of PAH exposure (urinary 1-OHP), so its primary focus is on exposure as a health-related outcome rather than on perceptions, policy attitudes, or behaviors taken in response to air pollution. Therefore it falls under Health.

output_json

{
    ""categories"": [""Health""]
}",Health,gpt-5-mini-2025-08-07
589,0,"The paper focuses on regulatory and institutional measures (vehicle registration, I/M systems, fuel monitoring) and proposes an evaluation method based on a policy survey to improve air quality. It evaluates government/institutional actions rather than individual perceptions, behaviors, health outcomes, or issue prioritization — therefore it fits the Policy category.

output_json
{
    ""categories"": [""Policy""]
}",Policy,gpt-5-mini-2025-08-07
589,1,"The paper focuses on comparative regulatory and monitoring systems (vehicle registration, I/M, fuel quality) and presents an evaluation method based on a policy survey to improve air quality. Its emphasis is on government/institutional actions and policy evaluation rather than on individual perceptions, behaviors, health outcomes, or issue prioritization.

output_json
{
    ""categories"": [""Policy""]
}",Policy,gpt-5-mini-2025-08-07
589,2,"The paper focuses on comparative analysis of vehicle-related regulations, monitoring systems, government capacity, and proposes an evaluation method based on a policy survey — all of which concern institutional and regulatory actions to reduce air pollution. It does not center on individual perceptions, behaviors, health-survey outcomes, or stated priorities.

output_json
{
    ""categories"": [""Policy""]
}",Policy,gpt-5-mini-2025-08-07
589,3,"The paper centers on evaluation and comparison of vehicle-related regulations, monitoring systems, and government initiatives, and it proposes a survey-based method to assess policy effectiveness—this is clearly focused on institutional/policy measures rather than public perceptions, individual behaviors, health surveys, or issue prioritization.

output_json
{
    ""categories"": [""Policy""]
}",Policy,gpt-5-mini-2025-08-07
589,4,"The paper is focused on vehicle-related regulations, monitoring systems (registration, I/M, fuel quality), institutional weaknesses, and proposes an evaluation method based on a policy survey — i.e., it assesses and compares policy/regulatory approaches to reduce air pollution rather than studying public perceptions, individual behaviors, health survey outcomes, or issue priority.

output_json
{
    ""categories"": [""Policy""]
}",Policy,gpt-5-mini-2025-08-07
3,0,"The paper is an experimental materials-corrosion study of Q345qDNH and Q420qENH steels under PM2.5-containing industrial atmospheres using accelerated dry–wet tests. It does not use survey data nor address human perceptions, behaviors, policy preferences, health-survey outcomes, or issue priority — it focuses on steel corrosion mechanisms and rust-layer composition. Therefore it does not fit any of the provided survey-based air pollution categories.

output_json
{
    ""categories"": [""None""]
}",None,gpt-5-mini-2025-08-07
3,1,"This paper is an experimental materials-corrosion study of Q345qDNH and Q420qENH steels in an industrial atmosphere containing PM2.5. It reports laboratory corrosion rates, rust composition, and mechanisms; it does not use survey data nor address human perceptions, behaviors, policy preferences, health survey outcomes, or issue priority measurements. Therefore it does not fit any of the provided survey-based air pollution categories.

output_json
{
    ""categories"": [""None""]
}",None,gpt-5-mini-2025-08-07
3,2,"The paper is an experimental materials science study of steel corrosion under PM2.5-containing industrial atmosphere using laboratory dry–wet accelerated corrosion tests. It does not use survey data nor does it examine people’s perceptions, behaviors, policy preferences, health-related survey responses, or priority rankings related to air pollution. Therefore it does not fit any of the provided social-science survey categories.

output_json
{
    ""categories"": [""None""]
}",None,gpt-5-mini-2025-08-07
3,3,"The paper is an experimental materials corrosion study of steels in an industrial atmosphere with PM2.5; it reports laboratory corrosion rates, rust composition, and mechanisms. It does not use survey data or address human perceptions, behaviors, policy preferences, health-related survey outcomes, or issue prioritization. Therefore it does not match any of the provided social-science categories.

output_json
{
  ""categories"": [""None""]
}",None,gpt-5-mini-2025-08-07
3,4,"The paper is an experimental materials science study of corrosion behavior of two steels in an industrial atmosphere containing PM2.5. It reports lab/field corrosion experiments and composition analyses, not survey data about people’s perceptions, behaviors, policy preferences, health reports, or issue priority. Therefore it does not fall into any of the listed survey-based air pollution categories.

output_json
{
    ""categories"": [""None""]
}",None,gpt-5-mini-2025-08-07
657,0,"The study is a KAP (knowledge, attitude, practice) survey about haze among medical students. It directly measures knowledge and attitudes (people’s awareness, beliefs and perceptions about haze) and also measures reported practices (actions taken during haze), so it fits both Perceptions and Behaviors. It does not assess policy preferences, prioritize air pollution relative to other issues, nor report health outcomes, so Policy, Priority and Health are not selected.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
657,1,"The study uses a KAP (knowledge, attitude, practice) survey on haze. Knowledge and attitude items capture perceptions/awareness about air pollution, while practice items measure self-reported behaviors taken during haze. The paper does not evaluate policy preferences or explicitly report health outcomes or priority rankings.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
657,2,"The study is a KAP (knowledge, attitude, practice) survey about haze among medical students. ""Knowledge"" and ""attitude"" measure perceptions/awareness about air pollution (Perceptions). ""Practice"" measures self-reported actions taken during haze (Behaviors). The abstract does not assess policy preferences or prioritize air pollution relative to other issues, nor does it analyze health outcomes directly, so Policy, Priority, and Health are not selected.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
657,3,"The study is a KAP (knowledge, attitude, practice) survey about haze among medical students. It measures respondents' knowledge and attitudes (perceptions/awareness) about haze and their reported practices (protective behaviors). It does not assess policy preferences, explicit priority-ranking of issues, or measured health outcomes, so classify it as Perceptions and Behaviors.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
657,4,"This is a KAP (knowledge, attitude, practice) survey about haze among medical students. It directly measures knowledge/awareness (Perceptions) and self-reported protective or other practices during haze episodes (Behaviors). It does not assess policy preferences, explicit health outcomes, or priority/ranking of air pollution.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
656,0,"The study is a KAP (knowledge, attitude, practice) survey about haze among medical students. It clearly assesses perceptions (knowledge and attitudes about haze) and self-reported behaviors (practices during haze). It does not examine policy preferences, prioritize air pollution relative to other issues, or report health outcomes.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
656,1,"The paper is a KAP (knowledge, attitude, practice) survey about haze among medical students. It directly assesses knowledge and attitudes (which are perceptions/awareness) and reports on practices (protective or other behaviors) during haze. It does not evaluate policy preferences or prioritize air pollution relative to other issues, nor does it present survey-based health outcomes, so the appropriate categories are Perceptions and Behaviors.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
656,2,"The study is a KAP survey: it measures students' knowledge and attitudes about haze (which are perceptions) and their reported practices during haze (which are behaviors). It does not evaluate policy preferences or issue priority, and it does not report health outcomes, so I classify it as Perceptions and Behaviors.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
656,3,"This is a KAP (knowledge, attitude, practice) survey about haze: the ""knowledge"" and ""attitude"" components measure perceptions/awareness about air pollution, and the ""practice"" component measures reported behaviors in response to haze. The study does not evaluate policy preferences or measure health outcomes, so classify as Perceptions and Behaviors.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
656,4,"This is a KAP (knowledge, attitude, practice) survey: the knowledge and attitude components measure respondents' perceptions/awareness about haze (so Perceptions), while the practice component measures self-reported actions during haze (so Behaviors). The study does not assess support for policies or measure health outcomes directly, so Policy and Health are not applicable.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",gpt-5-mini-2025-08-07
322,0,"The paper develops a conceptual model of commuter travel behavior aimed at reducing vehicle emissions and mitigating air pollution, so its primary focus is on behaviors (travel choices and practices). Because the framework explicitly models attitudes and social factors (confidence in driving, green environment, social responsibility, subjective norms), it also addresses perceptions. It does not evaluate policies, health outcomes, or public priority rankings of air pollution in the abstract.

output_json

{
    ""categories"": [""Behaviors"", ""Perceptions""]
}","Behaviors, Perceptions",gpt-5-mini-2025-08-07
322,1,"The paper develops a conceptual framework for commuters' urban travel behavior to reduce vehicle emissions and promote smart mobility. Its focus is on predictors of actual travel choices and performance (mode choice, habits, driving behavior)—so it targets Behaviors. It also models attitudes, subjective norms and other belief-like constructs (confidence in driving, social responsibility, green environment), which are perceptions about pollution/transport, so it also fits Perceptions. The paper is conceptual and does not evaluate policy preferences, health impacts, or issue prioritization.

output_json
{
    ""categories"": [""Behaviors"", ""Perceptions""]
}","Behaviors, Perceptions",gpt-5-mini-2025-08-07
322,2,"The paper builds a conceptual framework to explain commuters' travel choices aimed at reducing vehicle emissions (i.e., what people do or would do about pollution), so it fits Behaviors. It also explicitly models attitudes and social norms (green environment, social responsibility, subjective norms), which are perceptions about the environment and driving, so it fits Perceptions. It does not focus on policy preferences, health outcomes, or priority ranking of air pollution.

output_json
{""categories"": [""Behaviors"", ""Perceptions""]}","Behaviors, Perceptions",gpt-5-mini-2025-08-07
322,3,,,gpt-5-mini-2025-08-07
322,4,"The paper develops a conceptual framework for commuter travel behavior specifically aimed at mitigating vehicle emissions/air pollution, so its primary focus is on behaviors (determinants and intended/actual travel choices). It also models attitudes and subjective norms (e.g., ""green environment"", ""social responsibility""), which reflect perceptions/attitudes about environmental/air-quality issues. The paper does not evaluate policy preferences, health outcomes, or priority rankings.

output_json
{
    ""categories"": [""Behaviors"", ""Perceptions""]
}","Behaviors, Perceptions",gpt-5-mini-2025-08-07
56,0,"The paper primarily examines people's concern (worry) about the health effects of air pollution (a subjective perception) and relates that concern to measured pollution levels and individual characteristics. Because the outcome is a perception of health risk (worry about health impacts), it fits both the Perceptions category and the Health category (surveyed perceptions specifically about health impacts). It does not focus on behaviors, policy preferences, or priority-setting per se.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
56,1,"The paper centers on respondents' worry about health effects of air pollution (a risk perception/awareness measure), directly links that worry to modeled pollutant levels (health-related perception), and reports stated concern levels—so it fits Perceptions, Health, and Priority. It does not primarily analyze behaviors or policy preferences.

output_json
{
    ""categories"": [""Perceptions"", ""Health"", ""Priority""]
}","Perceptions, Health, Priority",gpt-5-mini-2025-08-07
56,2,"The study measures individuals' worry/concern about the health effects of air pollution (a perceptual measure) and links these health-related perceptions to measured NO2 exposure using survey data, so it fits both Perceptions and Health categories.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
56,3,"This study uses survey data to measure participants' ""concern over health effects of air pollution"" (worried vs not worried) and links those perceptions to modeled NO2/PM2.5 exposure and personal factors across seven cities. That places it squarely in Perceptions (risk/concern about pollution). Because the concern is explicitly about health effects and the analysis connects perceived health risk to pollutant levels, it also fits Health. Finally, the outcome is a stated level of concern (a form of issue salience), so it fits Priority as well. It does not primarily examine protective behaviors or policy preferences, so Behaviors and Policy are not included.

output_json
{
    ""categories"": [""Perceptions"", ""Health"", ""Priority""]
}","Perceptions, Health, Priority",gpt-5-mini-2025-08-07
56,4,"This study measures participants' worry about the health effects of air pollution using survey questions (subjective concern/perceived risk) and links those perceptions to measured NO2 at home. That places it squarely in the Perceptions category. Because the specific perception examined is concern about health effects (perceived health risk), it also fits the Health category. The paper does not focus on behaviors in response to pollution, policy preferences, or prioritization of air pollution relative to other issues.

output_json
{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",gpt-5-mini-2025-08-07
266,0,"The paper measures people's awareness and beliefs about haze (e.g., belief that precipitation reduces haze; awareness of authorities' actions) and stated concerns — matching Perceptions. It also reports reported actions/performances during haze (e.g., use of medical services, sources of information), so it fits Behaviors. Finally, it documents self-reported health impacts (respiratory and heart problems, use of medical services), so it fits Health.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",gpt-5-mini-2025-08-07
