custom_id,choice_index,message_content,classificationChatGPTClean,response.body.model
206,3,"The study primarily assesses what pre-service teachers know and believe about air pollution—including its components, health effects, and related phenomena—which fits squarely within the “Perceptions” category. Additionally, by asking respondents which measures (e.g., heavy fines, legal obligations) they find acceptable to reduce air pollution, it captures attitudes toward specific policy instruments, placing it in the “Policy” category as well.

output_json
{
  ""categories"": [""Perceptions"", ""Policy""]
}","Perceptions, Policy",o4-mini-2025-04-16
206,4,"The study assesses what pre-service teachers know and believe about air pollution—its components, effects (including on human health), and related phenomena (acid rain, greenhouse effect)—and captures their perceptions and level of knowledge. It does not measure actual or intended behaviors, nor does it focus on policy evaluation or prioritization relative to other issues.

output_json

{
    ""categories"": [""Perceptions"", ""Health""]
}","Perceptions, Health",o4-mini-2025-04-16
482,0,"This paper develops and validates a scale measuring adolescents’ protective actions against haze (air pollution) exposure. Its primary focus is on concrete health protection behaviors (e.g., wearing masks, staying indoors) rather than perceptions, policy preferences, or issue prioritization. Therefore, it clearly fits into the Behaviors category.

output_json
{
    ""categories"": [""Behaviors""]
}",Behaviors,o4-mini-2025-04-16
482,1,"This paper develops and validates a scale measuring adolescents’ protective actions taken specifically in response to air pollution (haze) to safeguard their health. As such, it focuses on self-reported behaviors regarding air pollution and their health-protection dimension.

output_json
{
    ""categories"": [""Behaviors"", ""Health""]
}","Behaviors, Health",o4-mini-2025-04-16
482,2,"This study develops and validates a scale specifically measuring adolescents’ self-reported protective actions in response to haze (air pollution) weather conditions. It focuses on concrete health protection behaviors rather than perceptions, policy preferences, or priority rankings.

output_json
{""categories"": [""Behaviors""]}",Behaviors,o4-mini-2025-04-16
482,3,"The paper develops and validates a scale specifically measuring adolescents’ protective actions taken in response to haze (air pollution), which squarely fits the “Behaviors” category as it focuses on concrete health-protective behaviors related to air pollution.

output_json
{
    ""categories"": [""Behaviors""]
}",Behaviors,o4-mini-2025-04-16
482,4,"The paper develops and validates a scale specifically to measure adolescents’ protective actions (behaviors) in response to hazy air pollution conditions, which places it squarely in the Behaviors category.

output_json

{
    ""categories"": [""Behaviors""]
}",Behaviors,o4-mini-2025-04-16
547,0,"The paper develops and validates scales measuring college students’ perceptions of haze risks (e.g., direct and indirect consequence perceptions, risk responsibility and source perceptions) and examines factors influencing those perceptions (personal emotion, media communication, government policy). It focuses on what people think and feel about air pollution rather than on actual behaviors, policy support measures, health outcomes, or priority rankings.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
547,1,"The paper develops and validates scales measuring college students’ perceptions of haze risk and examines factors (personal emotion, media communication, government policy) influencing those perceptions. It focuses on what people think and feel about air pollution rather than their actions, policy preferences, or health outcomes.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
547,2,"The paper develops and validates scales measuring college students’ perceptions of haze risk and identifies factors influencing those perceptions. It focuses on what people think and believe about air pollution risks, rather than their behaviors, policy preferences, health outcomes, or issue prioritization.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
547,3,"The paper develops and validates scales to measure college students’ perceptions of haze risk and the factors (including media, emotions, and government policy) that influence those perceptions. It is squarely focused on what people think or believe about air pollution rather than on specific actions, health outcomes, policy preferences, or issue ranking.  

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
547,4,"The paper develops and validates scales to measure college students’ perceptions of haze risk and the factors influencing those perceptions (personal emotion, media, government policy). It does not examine actual or intended behaviors, evaluate policy preferences, focus on health outcomes, or assess priority relative to other issues. Therefore, it falls under the Perceptions category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
391,0,"The paper develops and validates a scale to measure adolescents’ knowledge and awareness of haze (air pollution), which falls squarely into the “Perceptions” category because it assesses what people know and believe about pollution rather than their actions, policy preferences, or actual health outcomes.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
391,1,"The study develops and validates a scale to assess adolescents’ awareness and knowledge of haze-related issues. It focuses on what adolescents know and believe about air pollution rather than their actions, policy preferences, or health behaviors, so it falls under the Perceptions category.

output_json
{
  ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
391,2,"The paper develops and validates a scale measuring adolescents’ knowledge and awareness of haze (air pollution). Since it focuses on what people think and know about air pollution (rather than actions, policy views, health outcomes, or issue priority), it falls squarely into the Perceptions category.

output_json

{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
391,3,"The paper focuses on assessing adolescents’ knowledge and awareness of haze (air pollution), which falls under the “Perceptions” category as it captures what people know and believe about air pollution rather than their actions, policy preferences, or prioritized concerns.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
391,4,"The study focuses on measuring adolescents’ knowledge and awareness of haze (air pollution), which falls squarely into the Perceptions category as it captures what people know and believe about air pollution rather than their behaviors, policy preferences, or health outcomes.

output_json
{
  ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
135,0,"This paper develops and validates a scale to measure air quality knowledge among the public, focusing on what people know about air pollution rather than their actions, policy preferences, health impacts, or prioritization of air pollution. Therefore, it falls squarely under the “Perceptions” category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
135,1,"I’ve classified this paper as “Perceptions” because it develops and validates a scale to measure people’s knowledge and awareness of air quality, which falls squarely within what people think or know about air pollution rather than what they do, their policy views, or health outcomes.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
135,2,"The paper focuses on measuring what people know about air quality (air pollution), i.e., their awareness and factual knowledge, without examining their actions, policy preferences, health outcomes, or priority rankings. Therefore, it falls squarely in the Perceptions category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
135,3,"The paper develops and validates a survey instrument to measure people’s knowledge about air quality. It does not assess actual behaviors, policy preferences, health impacts, or the relative importance of air pollution compared to other issues. Instead, it focuses squarely on what people know and believe about air quality, which places it in the Perceptions category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
135,4,"This paper develops and validates a scale to measure people’s knowledge about air quality, which falls squarely into understanding what people know and believe about air pollution rather than their actions, policy preferences, health outcomes, or priority ranking.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
553,0,"The study develops and validates a survey instrument to assess runners’ beliefs and perceptions about health risks from air pollution (perceived susceptibility, severity, benefits, barriers, self-efficacy, cues to action, awareness) as well as their intentions to engage in protective behaviors. These align directly with the “Perceptions” category (what people think or believe about air pollution) and the “Behaviors” category (intention to act in response to air pollution). Because the framing is explicitly about perceived health risks and health behavior intentions, it also fits within the “Health” category.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",o4-mini-2025-04-16
553,1,"The paper develops and validates a questionnaire to assess runners’ beliefs and perceptions about air pollution risks and their health‐related behavior intentions. It clearly measures what people think and know about air pollution (Perceptions), includes items on intended protective behaviors (Behaviors), and is situated within a health context focusing on risk and health behavior (Health).

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",o4-mini-2025-04-16
553,2,"The study develops and validates a survey instrument rooted in the Health Belief Model to assess runners’ beliefs and perceptions about air pollution–related health risks (perceived susceptibility, severity, benefits, barriers, self-efficacy, cues to action, and awareness of air quality) as well as their intention to engage in protective health behaviors when running in polluted conditions. As such, it clearly falls into the “Perceptions” category (measuring what people think and believe about air pollution risks) and also captures “Behaviors” in the form of stated health‐protection intentions.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
553,3,"The paper develops and validates a survey measuring runners’ perceptions of air pollution risk (e.g., perceived susceptibility, severity, awareness) and their intentions to take protective actions (health behavior intention), all framed within a health belief model assessing health‐related beliefs.  
output_json

{
    ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",o4-mini-2025-04-16
553,4,"This paper develops and validates a questionnaire to assess runners’ beliefs and perceptions (e.g., susceptibility, severity, benefits, barriers, self-efficacy, cues to action, and awareness) regarding air pollution risk, and also measures their health behavior intentions in response to polluted conditions. It therefore addresses both how people perceive air pollution risks (Perceptions), their stated willingness or intention to act (Behaviors), and explicitly frames these in terms of health risks and behaviors (Health).

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors"", ""Health""]
}","Perceptions, Behaviors, Health",o4-mini-2025-04-16
243,0,"The paper describes the development of regional policy processes and cooperative policy dialogues on air pollution across multiple sub-regions, focusing on declarations, resolutions, and legal harmonization. It does not study individual perceptions, behaviors, health impacts, or issue prioritization, but rather examines institutional and governmental actions addressing air pollution.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
243,1,"This paper describes the development of sub-regional policy processes and agreements on air pollution (e.g., Male Declaration, Harare Resolution) and emphasizes the role of scientific information in supporting decision‐making. It does not survey public perceptions, behaviors, health impacts, or priority rankings among individuals, but rather examines institutional and governmental policy dialogue.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
243,2,"This paper describes governmental policy‐making processes and intergovernmental cooperation on air pollution rather than collecting survey data on individuals’ perceptions, behaviors, policy preferences, health impacts, or priority assessments. Therefore, it does not fit any of the specified categories.

output_json
{
  ""categories"": [""None""]
}",None,o4-mini-2025-04-16
243,3,"This paper examines the development of intergovernmental policy processes and legal frameworks for addressing transboundary air pollution. It does not use survey data to explore public perceptions, reported behaviors, policy support among individuals, health impacts at the individual level, or the relative priority of air pollution in respondents’ minds. Therefore, it does not fall into any of the specified categories.

output_json
{
    ""categories"": [""None""]
}",None,o4-mini-2025-04-16
243,4,"This paper describes the development of intergovernmental policy processes and legal frameworks for regional air pollution cooperation, rather than survey-based data on public perceptions, behaviors, health impacts, or policy preferences. It does not assess what people think, do, or prioritize regarding air pollution, nor does it survey attitudes toward specific policies. Therefore, it does not fit into any of the provided categories.

output_json
{
  ""categories"": [""None""]
}",None,o4-mini-2025-04-16
427,0,"The study’s survey focuses on the public’s awareness and knowledge of indoor air quality—what people think or know about air pollution—without assessing actions taken, policy preferences, health impacts, or priority rankings. This places it squarely in the “Perceptions” category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
427,1,"The paper’s questionnaire component assesses the public’s awareness and perceptions of indoor air quality rather than their actual behaviors, policy preferences, health impacts, or priority rankings. Therefore, it falls into the “Perceptions” category.

output_json

{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
427,2,"The study’s survey element assesses respondents’ awareness and knowledge of indoor air quality, which falls squarely under perceptions of air pollution rather than actual behaviors, policy preferences, health impacts, or priority rankings.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
427,3,"The paper’s survey component assesses the general public’s awareness and knowledge of indoor air quality, which directly maps onto the “Perceptions” category. It does not examine reported or intended behaviors, policy support, health outcomes, or issue prioritization beyond awareness.

output_json

{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
427,4,"The paper administers a questionnaire to assess the public’s awareness and knowledge (i.e., perceptions) of indoor air quality, without examining behaviors, policy preferences, health impacts, or issue prioritization. Therefore, it falls into the “Perceptions” category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
192,0,"This study investigates how residents perceive local air quality (Perceptions), assesses their support for a proposed Clean Air Zone policy (Policy), and measures how important improving air quality is to them (Priority).

output_json
{
    ""categories"": [""Perceptions"", ""Policy"", ""Priority""]
}","Perceptions, Policy, Priority",o4-mini-2025-04-16
192,1,"This study examines how people perceive air quality in Bradford (perceptions), how important they consider improving it (priority), and their level of support for a proposed Clean Air Zone policy (policy), but does not focus on actual or intended personal behaviors or specific health outcomes.

output_json
{""categories"": [""Perceptions"", ""Policy"", ""Priority""]}","Perceptions, Policy, Priority",o4-mini-2025-04-16
192,2,"The study assesses how people perceive local air quality and its importance (priority), and examines public support for a proposed Clean Air Zone (policy), thus covering the Perceptions, Priority, and Policy categories.

output_json
{
    ""categories"": [""Perceptions"", ""Priority"", ""Policy""]
}","Perceptions, Priority, Policy",o4-mini-2025-04-16
192,3,"The study assesses how people perceive air quality, measures the priority they place on improving it, and evaluates their support for a specific policy (the Clean Air Zone). It does not examine actual or intended behaviors in response to pollution nor health outcomes.  
output_json
{
  ""categories"": [""Perceptions"", ""Policy"", ""Priority""]
}","Perceptions, Policy, Priority",o4-mini-2025-04-16
192,4,"This study assesses how people view the state of air quality (Perceptions), measures their support for a proposed Clean Air Zone policy (Policy), and gauges how important they consider improving air quality to be (Priority). It does not focus on specific behaviors or health outcomes.

output_json
{
    ""categories"": [""Perceptions"", ""Policy"", ""Priority""]
}","Perceptions, Policy, Priority",o4-mini-2025-04-16
186,0,"The study assesses both what people think (risk perceptions and causal attributions regarding air pollution) and what they report doing (adaptive and mitigation behaviors). It does not evaluate policies, health outcomes per se, or issue priority.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
186,1,"This paper primarily examines what people report they do (adaptive and mitigation behaviors) in response to air pollution, making it a clear fit for the Behaviors category. It also investigates how individuals’ risk perceptions and causal attributions (i.e., what people believe about pollution risks and causes) influence those behaviors, which brings in elements of the Perceptions category.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
186,2,"The paper examines what people do in response to air pollution (adaptive and mitigation behaviors) and also measures their risk perception and causal attribution (beliefs about causes). Therefore it fits both the Perceptions and Behaviors categories.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
186,3,"This paper examines individuals’ risk perceptions and causal attributions regarding air pollution (Perceptions) and links these perceptions to their reported adaptive and mitigation actions (Behaviors), using segmentation analysis.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
186,4,"This paper examines how individuals’ risk perceptions and causal attributions influence their adaptive and mitigation behaviors in response to air pollution. While it analyzes perceptions (risk perception and causal attribution), its primary focus is on reported behaviors (adaptive and mitigation actions). 

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
507,0,"The paper presents an engineering analysis of PM2.5 diffusion driven by everyday activities (cooking, heating, smoking, etc.) in rural homes, without using survey data on people’s perceptions, policy preferences, health concerns, or priority rankings of air pollution. It does not study what people think about pollution, what behaviors they adopt to reduce exposure (in the sense of willingness or reported mitigation actions), attitudes toward policies, health perceptions from a survey, or the priority of air quality issues. Therefore, it does not fit any of the given categories.

output_json
{
    ""categories"": [""None""]
}",None,o4-mini-2025-04-16
507,1,"The paper is a technical study modeling indoor PM2.5 diffusion under different daily activities; it does not involve survey data on people’s perceptions, reported behaviors, policy preferences, health perceptions, or priority rankings.

output_json
{
  ""categories"": [""None""]
}",None,o4-mini-2025-04-16
507,2,"This paper focuses on the physical measurement and modeling of indoor PM2.5 diffusion under various daily activities; it does not involve survey data on perceptions, self-reported behaviors in response to air pollution, policy preferences, health perceptions, or issue prioritization. Therefore, it does not fit into any of the specified social science categories.

output_json

{
    ""categories"": [""None""]
}",None,o4-mini-2025-04-16
507,3,"The paper describes measurements and modeling of indoor PM2.5 diffusion driven by household activities (heating, cooking, door opening), but does not involve surveying people’s perceptions, reported protective actions, policy preferences, health perceptions, or priority rankings related to air pollution. Therefore, it does not fit any of the specified social science survey categories.

output_json
{
    ""categories"": [""None""]
}",None,o4-mini-2025-04-16
507,4,"The paper focuses on physical measurements and modeling of PM2.5 diffusion related to stove use, door opening, and other household activities. It does not use survey data on perceptions, self-reported behaviors, policy preferences, health perceptions, or issue prioritization. Therefore, it does not fit any of the given categories.

output_json
{""categories"": []}",,o4-mini-2025-04-16
421,0,"The paper examines both what youth think and feel about haze (their fear of consequences, belief in links to environmental degradation, attitudes and social norms) and their reported intentions and actions to protect the environment both individually and collectively. Therefore it spans both the Perceptions and Behaviors categories.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
421,1,"The paper examines both what the youth think and believe about hazardous haze (fear of consequences, perceived connection between haze and environmental degradation) and how these perceptions translate into concrete intentions and self-reported or intended pro-environmental behaviors in individual and collective contexts. Thus, it spans both perception and behavior dimensions.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
421,2,"The paper investigates university students’ intentions and actual pro-environmental actions (both individual and collective) in response to toxic haze, using behavioral models (Theory of Planned Behavior, Fogg Behavior Model) and SEM to link attitudes, norms, perceived control, and fear to intended and reported behaviors. Its primary focus is on concrete and intended actions related to air pollution rather than solely on beliefs or policy support.

output_json

{
    ""categories"": [""Behaviors""]
}",Behaviors,o4-mini-2025-04-16
421,3,"The study examines both the youth’s perceptions of haze (fear of consequences, beliefs about environmental degradation) and their reported intentions and actions to engage in pro-environmental behaviors (individual and collective). Therefore, it falls under both Perceptions and Behaviors.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
421,4,"The paper examines both how youth perceive the risks of haze (e.g., fear of consequences, beliefs about haze–environment links) and how these perceptions translate into pro-environmental intentions and actions at the individual and collective levels. Therefore, it spans both the Perceptions and Behaviors categories.

output_json

{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
119,0,"The paper examines people’s support for and willingness to pay for specific government‐led air pollution reduction programmes, explicitly eliciting preferences over policy cost distribution and programme funding. This places it in the Policy category.

output_json
{""categories"": [""Policy""]}",Policy,o4-mini-2025-04-16
119,1,"The paper examines public preferences and willingness to pay for air pollution reduction programmes and explores attitudes toward how policy costs should be distributed. This clearly falls under the “Policy” category.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
119,2,"The paper examines people’s preferences and willingness to pay for government programmes to reduce air pollution and how distributive justice attitudes influence support for policy cost distribution. This places it squarely in the Policy category.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
119,3,"The paper examines public preferences and willingness to pay for policy programmes aimed at reducing air pollution, explicitly evaluating support for cost‐sharing schemes and measuring WTP for government‐type interventions. This aligns squarely with the Policy category.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
119,4,"The paper elicits individuals’ willingness to pay for government programmes to reduce air pollution and examines support for different cost‐sharing schemes—clearly evaluating preferences toward institutional policy measures. This places it in the Policy category.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
502,0,"The paper examines residents’ subjective perceptions of air pollution (perceived pollution levels and environmental knowledge) and how these perceptions influence evaluations of central government environmental governance (a policy attitude). Therefore, it fits both the Perceptions and Policy categories.

output_json
{
    ""categories"": [""Perceptions"", ""Policy""]
}","Perceptions, Policy",o4-mini-2025-04-16
502,1,"The study examines how individuals’ subjective perceptions of air pollution influence their evaluations of the central government’s environmental governance, which places it squarely in the Perceptions category. It also analyzes public assessments of government performance in managing air quality, reflecting attitudes toward policy and thus fitting the Policy category.

output_json

{
    ""categories"": [""Perceptions"", ""Policy""]
}","Perceptions, Policy",o4-mini-2025-04-16
502,2,"The study centers on how individuals perceive air pollution and links those perceptions to evaluations of government environmental performance, which falls squarely into the “Perceptions” category. Because it examines public evaluations of central government environmental governance—essentially attitudes toward policy actions—it also fits the “Policy” category. 

output_json
{
    ""categories"": [""Perceptions"", ""Policy""]
}","Perceptions, Policy",o4-mini-2025-04-16
502,3,"The paper examines how residents’ subjective perceptions of air pollution influence their evaluation of the central government’s environmental governance (i.e., perceived policy effectiveness), and it directly measures people’s perceptions of air pollution. Therefore, it falls under both Perceptions and Policy categories.

output_json
{""categories"": [""Perceptions"", ""Policy""]}","Perceptions, Policy",o4-mini-2025-04-16
502,4,"This paper examines residents’ subjective perceptions of air pollution (Perceptions) and how these perceptions influence their evaluation of the central government’s environmental governance performance (Policy). It does not focus on individual or collective actions (Behaviors), health impacts (Health), or priority rankings of issues (Priority).

output_json
{
    ""categories"": [""Perceptions"", ""Policy""]
}","Perceptions, Policy",o4-mini-2025-04-16
504,0,"The study examines residents’ subjective perceptions of air pollution (what people think and believe about pollution) and ties these perceptions to their reported pro-environmental behaviors (actions they take). It does not focus on policy preferences, health effects, or issue prioritization.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
504,1,"The study examines how residents’ subjective perception of air pollution influences their adoption of pro-environmental behaviors, and it uses measures of both perceptions (perceived severity of pollution) and behaviors (actual pro-environmental actions). 

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
504,2,"The paper examines how individuals’ subjective perceptions of air pollution influence their reported pro-environmental actions, and how environmental knowledge moderates this relationship. Thus it clearly covers both the “Perceptions” category (focusing on what people think or believe about air pollution) and the “Behaviors” category (focusing on the actions people report taking in response to air pollution).

output_json

{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
504,3,"The paper examines how residents’ subjective perceptions of air pollution affect their reported pro-environmental behaviors, and how environmental knowledge moderates this relationship. This clearly involves both the “Perceptions” category (exploring what people think and believe about air pollution) and the “Behaviors” category (focusing on concrete or intended actions respondents take in response to their perceptions).

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
504,4,"The paper examines both residents’ subjective perceptions of air pollution (how serious they think it is) and their reported pro-environmental behaviors in response, indicating it covers both how people think about air pollution and what they do because of it.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
522,0,"The paper investigates how individuals perceive air quality and relates these subjective perceptions to objective pollution measures, without examining actions taken, policy preferences, health risk perceptions, or issue priority. It thus falls under the Perceptions category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
522,1,"The study investigates how individuals perceive air quality (satisfaction and perceived air quality) and relates these subjective assessments to objective pollution measures. There is no focus on behaviors, policy preferences, health outcomes, or prioritization relative to other issues—only on perceptions of air pollution.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
522,2,"The paper investigates how individuals perceive air quality and the factors influencing these perceptions, without examining behaviors, policy preferences, health outcomes, or issue priority. Therefore, it falls under the “Perceptions” category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
522,3,"The paper examines individuals’ satisfaction and perceptions of air quality and how these relate to objective pollution measures. It does not address actions or behaviors in response to pollution, policy support, health risk perceptions specifically, or prioritization of air pollution among issues. Therefore, it belongs to the Perceptions category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
522,4,"The paper investigates how individuals perceive air quality (satisfaction and perceived pollution) and relates these subjective assessments to objective air pollution measures, without examining behaviors, policy preferences, health outcomes, or priorities. Therefore, it falls squarely into the Perceptions category.

output_json
{
    ""categories"": [""Perceptions""]
}",Perceptions,o4-mini-2025-04-16
307,0,"Explanation:
This paper surveys how Chinese online customers perceive air pollution and examines how that perception affects their intended avoidance behaviors (a form of reported or intended action) and their willingness to pay for climate actions. Thus, it clearly falls into:
- Perceptions: it measures what people think and know about air pollution.
- Behaviors: it assesses intended avoidance behaviors in response to air pollution.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
307,1,"The paper measures individuals’ perceptions of air pollution and also examines their intentions to take avoidance actions in response to pollution. Therefore, it falls under both the Perceptions and Behaviors categories.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
307,2,"The study measures how individuals perceive air pollution and examines their stated avoidance behaviors in response to pollution, so it falls under both the Perceptions and Behaviors categories.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
307,3,"The paper clearly examines individuals’ perceptions of air pollution (how they sense and interpret local air quality) and also investigates their stated avoidance behavior intentions in response to that perception. Therefore, it falls into both the Perceptions and Behaviors categories.

output_json
{
    ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
307,4,,,o4-mini-2025-04-16
239,0,"The paper examines public support and opinion toward a specific government policy intervention (the odd-even rule) aimed at reducing air pollution. This places it squarely in the “Policy” category, as it evaluates preferences and support for institutional action against air pollution.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
239,1,"This paper examines how a clash between government branches influences public support for a specific air pollution control policy (the odd-even rule). It therefore deals with public evaluation of a government intervention to reduce air pollution, placing it squarely in the Policy category.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
239,2,"The study examines public support for a government policy (the odd-even rule) aimed at reducing air pollution and how judicial-executive clashes influence that support. This clearly falls under the “Policy” category, as it focuses on public attitudes toward an institutional action addressing air pollution.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
239,3,"The paper examines public support for and polarization around a specific government policy (the odd-even rule) aimed at reducing air pollution, focusing on attitudes and preferences regarding that institutional action. This aligns with the “Policy” category.

output_json

{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
239,4,"The paper examines public support for a specific government policy (the odd–even vehicle rule) aimed at reducing air pollution and how that support is affected by an executive–judiciary clash. This fits squarely within the “Policy” category, which covers studies of public attitudes or preferences regarding air pollution–related policies.

output_json
{
  ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
28,0,"The paper’s main focus is on individuals’ stated willingness to pay (WTP) for improved air quality, which is a preference regarding policy or institutional action to reduce pollution. Therefore, it falls squarely into the Policy category.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
28,1,"The paper examines individuals’ stated willingness to pay for improved air quality, which is a clear evaluation of support for environmental policy measures. It does not focus on perception accuracy, health impacts, behavioral actions beyond payment, or priority ranking of air quality relative to other issues.  
output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
28,2,"This paper measures individuals’ stated willingness to pay for improved air quality, which reflects support for policies or institutional actions to reduce pollution. Therefore, it falls under the Policy category.

output_json
{""categories"": [""Policy""]}",Policy,o4-mini-2025-04-16
28,3,"The paper examines individuals’ willingness to pay (WTP) for improved air quality—a stated preference for environmental policy—so it falls under the Policy category.

output_json
{""categories"": [""Policy""]}",Policy,o4-mini-2025-04-16
28,4,"The paper examines individuals’ willingness to pay for improved air quality, which is a stated preference regarding a policy (i.e., paying for pollution reduction). This fits squarely into the “Policy” category.

output_json
{
    ""categories"": [""Policy""]
}",Policy,o4-mini-2025-04-16
575,0,"This study examines people’s risk perceptions of haze (a perception measure) and how these perceptions motivate both private (adaptive) and public (mitigative) energy‐conservation and pro‐environmental behaviors (behavioral measures). It does not evaluate policy preferences, health outcomes, or issue prioritization specifically.

output_json
{
  ""categories"": [""Perceptions"", ""Behaviors""]
}","Perceptions, Behaviors",o4-mini-2025-04-16
575,1,"The study measures individuals’ risk perceptions of haze (Perceptions) and links these perceptions to both their motivations and self-reported adaptive and mitigative actions (Behaviors).  

output_json  
{""categories"": [""Perceptions"", ""Behaviors""]}","Perceptions, Behaviors",o4-mini-2025-04-16
