"ID","DOI","Title","Authors","Year","Source.Title","Volume","Issue","Abstract","Author.Keywords","Scopus.Keywords","WOS.Keywords","Source"
674,"","Land use as an air quality control measure - Review of current practice and examination of policy options","Ang-Olson, J; Fischer, M; Dulla, R",2000,"ENERGY, AIR QUALITY, AND FUELS 2000: ENERGY AND ENVIRONMENT","","1738","The inclusion of sustainable land use policies and programs for emissions credit in the air quality planning process is examined. Reviewed first is the role of land use in procedures for development of the state implementation plan (SIP) and the transportation conformity determination. Twenty-seven metropolitan areas were surveyed to identify how land use currently is incorporated into air quality plans. The survey found nine metropolitan areas that include a control measure involving land use in an air quality plan, though only two of these actually quantify an emission reduction from the measure. Then three general policy options are examined that could allow for better accounting of the air quality benefits of sustainable land use. One option is to enhance transportation and land use forecasting procedures so that they better capture land use and design features. A second option is to adopt land use policies as an explicit SIP control measure. A third option Is to show an emissions reduction from land use as part of a transportation plan conformity determination. Existing rules are reviewed concerning each of these options, and how they would apply to land use measures is discussed.","","","","WOS"
474,"10.3141/1738-04","Land use as an air quality control measure Review of current practice and examination of policy options","Ang-Olson J.; Fischer M.; Dulla R.",2000,"","","1738","The inclusion of sustainable land use policies and programs for emissions credit in the air quality planning process is examined. Reviewed first is the role of land use in procedures for development of the state implementation plan (SIP) and the transportation conformity determination. Twenty-seven metropolitan areas were surveyed to identify how land use currently is incorporated into air quality plans. The survey found nine metropolitan areas that include a control measure involving land use in an air quality plan, though only two of these actually quantify an emission reduction from the measure. Then three general policy options are examined that could allow for better accounting of the air quality benefits of sustainable land use. One option is to enhance transportation and land use forecasting procedures so that they better capture land use and design features. A second option is to adopt land use policies as an explicit SIP control measure. A third option is show an emissions reduction from land use as part of a transportation plan conformity determination. Existing rules are reviewed concerning each of these options, and how they would apply to land use measures is discussed.","","Air quality; Land use; Motor transportation; Planning; Public policy; Air quality planning; Emission reduction; State implementation plan; Vehicle miles traveled; Air pollution control","","Scopus"
448,"10.21668/HEALTH.RISK/2022.2.03","METHODICAL APPROACHES TO ASSESSING SUBJECTIVE HEALTH RISK PERCEPTION BY POPULATION UNDER EXPOSURE TO AMBIENT AIR POLLUTION; [МЕТОДИЧЕСКИЕ ПОДХОДЫ К ОЦЕНКЕ СУБЪЕКТИВНОГО ВОСПРИЯТИЯ РИСКА НАСЕЛЕНИЕМ ПРИ ВОЗДЕЙСТВИИ ЗАГРЯЗНЕНИЯ АТМОСФЕРНОГО ВОЗДУХА НА ЗДОРОВЬЕ]","Barg А.О.; Lebedeva-Nesevrya N.А.; Kornilitsyna М.D.",2022,"","2022.0","2","There is a growing demand by the civil society for relevant information on the environment quality and related health risks. The state should be able to satisfy this demand and this makes the present research truly vital. It concentrates on correlating expert and non-expert opinions expressed when perceiving risk quantification. Our goal was to answer two following questions: 1) How does an average unprofessional person quantify a probability and severity when he or she hears certain verbal expressions that denominate them? 2) How can we possibly identify the assessment of health risks associated with environmental pollution factors given by the population in general or specific social groups? To find answers to these questions, we applied quantitative methods for data collection and analysis. The first stage involved collecting data on subjective correlation of a verbal probability scale with its numeric expression among people living in industrial cities. The second stage focused on testing the methodology for studying assessments of health risks associated with ambient air pollution given by the population/social groups. This methodology relied on the results obtained at the previous stage. We established that only 70 % of people actually correlated words with figures. We determined that experts tended to rate probabilities approximately by 10 % higher than “average people” did when it came down to such words as “Virtually certain” and “Very likely”. Such words as “Likely”, “Similarly likely” and “Unlikely” were also rated differently but with a smaller gap between the opinions. The study also provides a method for determining the public assessment of health risks associated with ambient air pollution. The research results give an opportunity to solve a practical task related to informing the population about health risks and to overcome a so-called language barrier between experts and ordinary people. For example, messages aimed for decision-makers can be adapted considering all the identified perception peculiarities. © Barg А.О., Lebedeva-Nesevrya N.А., Kornilitsyna М.D., 2022","Health risk; Informing; Probability assessment; Probability of risk realization; Risk assessment; Risk perception; Risk rate; Subjective risk assessment","","","Scopus"
506,"10.3390/atmos9070270","Online Questionnaire as a Tool to Assess Symptoms and Perceived Indoor Air Quality in a School Environment","Järvi, K; Vornanen-Winqvist, C; Mikkola, R; Kurnitski, J; Salonen, H",2018,"ATMOSPHERE","9","7","School environments are a complex entirety where various different exposure factors are related that contribute to the indoor air quality (IAQ) and may affect occupants' health and well-being. Indoor air questionnaires are useful for collecting information about the occupants' experiences and perceptions of the indoor air and for evaluating the results of the measures taken. A common way to implement health questionnaires is to ask the respondents to describe symptoms at certain time points, such as weeks or months. The aim of our study was to develop a short and easy online questionnaire to assess symptoms and perceived IAQ. We also aimed to test the usability of the questionnaire in school buildings and assess the differences between the online measurement data (CO2, T, and RH) and the IAQ complaints and symptoms reported by the pupils. A total of 105 teachers and 1268 pupils in 36 classrooms at six schools answered the questionnaires over a two-week period. The participants completed the questionnaire always after the lesson in the studied classroom. We received 719 answers from the teachers and 6322 answers from the pupils. The results demonstrated that the teachers reported more IAQ problems and symptoms than the pupils did. Differences between classrooms were observed in both the IAQ problem and reference schools. The most common significant differences (p-value > 0.05) between the classrooms were among humidity, too cold air, and stuffy air, and among symptoms, dry/sore throat, tiredness, headache, and skin symptoms. Maximum values of CO2 measurements and the highest prevalence of stuffy air were relatively consistent. The testing process demonstrated that such a questionnaire was suitable for adults and children aged at least 12 years. The results of our study suggest that a quick and easy online questionnaire that is completed within a short period may be useful for gathering valuable knowledge about perceived IAQ. It could be used in combination with other indoor environment investigations to produce detailed results and restorative measures.","indoor air; health questionnaire; symptoms; pupils; teachers","Air quality; Carbon dioxide; Health; Indoor air pollution; Teaching; Indoor air; Indoor air quality; Indoor environment; On-line measurement data; Online questionnaire; Pupils; Symptoms; Teachers; air quality; health survey; indoor air; questionnaire survey; student; symptom; Surveys","RESPIRATORY SYMPTOMS; ELEMENTARY-SCHOOLS; HEALTH SYMPTOMS; VENTILATION RATES; MOISTURE DAMAGE; CHILDREN; ASTHMA; DAMPNESS; ASSOCIATIONS; PERFORMANCE","WOS"
74,"10.1016/S0015-1882(06)70972-7","Opinion: Air pollution - the next generation","Mcilvaine, B",2006,"FILTRATION & SEPARATION","43","8","Pollution and filtration analyst Bob Mcilvaine casts his eye over the air pollution industry, and speculates as to what will influence the market over the coming years. © 2006 Elsevier Ltd. All rights reserved.","","Air pollution; Filtration; Marketing; Filtration; Marketing; Pollution industry; Air pollution","","WOS"
619,"10.5194/acp-22-4801-2022","Opinion: Insights into updating Ambient Air Quality Directive 2008/50/EC","Kuula, J; Timonen, H; Niemi, JV; Manninen, HE; Rönkkö, T; Hussein, T; Fung, PL; Tarkoma, S; Laakso, M; Saukko, E; Ovaska, A; Kulmala, M; Karppinen, A; Johansson, L; Petäjä, T",2022,"ATMOSPHERIC CHEMISTRY AND PHYSICS","22","7","As evidence of adverse health effects due to air pollution continues to increase, the World Health Organization (WHO) recently published its latest edition of the global air quality guidelines (World Health Organization, 2021). Although not legally binding, the guidelines aim to provide a framework in which policymakers can combat air pollution by formulating evidence-based air quality management strategies. In the light of this, the European Union has stated its intent to revise the current ambient air quality directive (2008/50/EC) to more closely resemble the newly published WHO guidelines (European Commission, 2020). This article provides an informed opinion on selected features of the air quality directive that we believe would benefit from a reassessment. The selected features include discussion about (1) air quality sensors as a part of a hierarchical observation network, (2) the number of minimum sampling points and their siting criteria, and (3) new target air pollution parameters for future consideration.","","air quality; atmospheric pollution; European Union; health impact; public health; sensor; World Health Organization","","WOS"
99,"10.1016/j.buildenv.2024.111645","Perceived air quality (PAQ) assessment methods in office buildings: A systematic review towards an indoor smellscape approach","Torriani, G; Torresin, S; Lara-Ibeas, I; Albatici, R; Babich, F",2024,"BUILDING AND ENVIRONMENT","258","","Indoor air quality (IAQ) has significant impacts on office occupants' productivity, well-being and health. Addressing IAQ not only means ensuring that contaminants are below harmful concentration but also that people exposed are satisfied. However, current standards often lack clear metrics and thresholds dedicated to Perceived Air Quality (PAQ). Therefore, it is important to examine whether there is a prevalent method in the literature that could lead towards standardization. This review study constitutes the first comprehensive critical exploration of the subject. Adopting the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta- Analyses) guidelines, the objective is to synthesize and compare diverse methods (subjective vs instrumental evaluations; object of judgment; component of perception; rating scales) for assessing PAQ in office buildings, based on insights from 93 field and laboratory studies. Results show that the assessment of PAQ predominantly relies on questionnaires (90 %), with a very smaller percentage using alternative methods such as olfactory indices, diaries, interviews, sensory testing, and text mining techniques. Workers' satisfaction is the most commonly evaluated aspect in PAQ questionnaires, often measured on a 7-point Likert scale. Odours are typically characterized in terms of intensity by utilizing a continuous 6-point unidirectional scale. Olfactory stimuli are usually considered with a negative connotation, being the absence of odour the target of IAQ design. The present study proposes a future research agenda that introduces the importance of a perceptual approach to evaluate the indoor olfactory environments (or smellscapes), aiming to create working spaces that are not only odour-neutral but also olfactorily pleasant.","Indoor environmental quality; Odour; Office buildings; Perceived air quality; Smellscape","Air quality; Indoor air pollution; Odors; 'current; Air quality assessment; Diverse methods; Indoor air quality; Indoor environmental quality; Meta-analysis; Perceived air quality; Smellscape; Systematic Review; Well being; air quality; building; environmental assessment; environmental quality; indoor air; literature review; odor; Office buildings","LEED-CERTIFIED BUILDINGS; ENVIRONMENTAL-QUALITY; OCCUPANT SATISFACTION; SBS SYMPTOMS; DISPLACEMENT VENTILATION; GENDER-DIFFERENCES; USER SATISFACTION; WORK PERFORMANCE; COMFORT; IMPACT","WOS"
379,"10.1177/1420326X06079886","Perception of air quality and the thermal environment in offices","Butala, V; Muhic, S",2007,"INDOOR AND BUILT ENVIRONMENT","16","4","People's perception of the thermal environment and the quality of air in mechanically and naturally ventilated office environments is discussed. Interdisciplinary research of the indoor environment (technical and medical fields) was based on the simultaneous measurement of the thermal environment parameters, as well on as on surveying employees during their normal working activities. The survey sought to determine the health status and health problems of those surveyed in the 6 months prior to the study, as well as the current state of health and current subjective evaluation of the thermal environment and air quality. Deviations between the measured values evaluated by predicted mean vote (PMV) - predicted percent of dissatisfied (PPD) model (PMV-PDD) and the subjective evaluations of thermal environment of those surveyed were found. The subjectively stated reasons for the health problems of employees gave precedence to natural, as opposed to mechanical, ventilation, which is confirmed by the average absence from work for health reasons. An index of health was defined and analyzed for the people within a building. Significant correlations between indoor air parameters and the way people felt were found. Findings from the study indicate a significant role for the psychological factors and psychological state of the respondents when subjectively describing the indoor environment.","thermal environment; perceived air quality; health index; symptom prevalence; well-being; air conditioning; natural ventilation","carbon dioxide; volatile organic compound; absenteeism; adult; air conditioning; air quality; ambient air; article; building; environmental temperature; female; health status; health survey; human; humidity; male; occupational health; prediction; priority journal; psychological aspect","SICK-BUILDING-SYNDROME; SYNDROME SBS; COMFORT; WORKERS","WOS"
272,"10.1080/104732201300367209","Perceptions of indoor air quality associated with ventilation system types in elementary schools","Kinshella M.R.; Van Dyke M.V.; Douglas K.E.; Martyny J.W.",2001,"","16.0","10","With the increased utilization of school buildings on a year-round basis, school indoor air quality has become a national concern. The purpose of this study was to evaluate possible associations between ventilation system type and occupant perception of indoor air quality. Staff (n = 403) from 12 schools completed a self-administered questionnaire. Carbon dioxide (CO2) levels, air exchange rates, and particle counts were also measured for each school. Schools with unit ventilator (UV) systems had the lowest mean CO2 level at 637 ppm, followed by the variable air volume (VAV) systems with 664 ppm, and constant volume (CV) systems with a mean of 703 ppm. Schools with UV systems had the lowest mean air exchange rate at 2.67 air changes per hour (ACH), followed by the VAV system type at 2.80 ACH and the CV system type at 4.61 ACH. Indoor versus outdoor particle ratios were calculated for each ventilation system type. Particles with aerodynamic diameters ranging from 0.1-1.0 μm had a geometric mean ratio ranging from 0.38 to 0.68; particles with aerodynamic diameters ranging from 1-3 μm had ratios ranging from 1.39 to 5.47, and particles with aerodynamic diameters greater than 3 μm had ratios ranging from 3.20 to 14.76. Schools using VAV systems had a significantly lower prevalence of red and watery eyes while schools with UV systems had an elevated prevalence of nasal congestion, sore throat, headache, and dustiness complaints. This increased prevalence of complaints in buildings with UV systems may be due to the increased particulate levels. © 2001 Applied Industrial Hygiene.","Air Exchange Rates; Indoor Air Quality; Particle Counts; Questionnaire; Schools; Ventilation System Types","Adult; Air Pollutants; Air Pollution, Indoor; Child; Colorado; Environmental Exposure; Female; Humans; Male; Perception; Questionnaires; Schools; Ventilation; carbon dioxide; air conditioning; air pollutant; air quality; ambient air; article; atmospheric dispersion; carbon dioxide measurement; dust; eye irritation; geometry; headache; nose congestion; perception; prevalence; primary school; priority journal; sore throat; suspended particulate matter; ventilator","","Scopus"
164,"10.1016/j.ijdrr.2023.103853","Perceptions of volcanic air pollution and exposure reduction practices on the Island of Hawai'i: Working towards socially relevant risk communication","Horwell, CJ; Elias, T; Covey, J; Bhandari, R; Truby, J",2023,"INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION","95","","Kilauea volcano, on the Island of Hawai'i, is one of the most active volcanoes in the world. Over the past four decades it has released large amounts of volcanic gases and aerosols which form vol-canic air pollution known as 'vog'. Communities downwind of Kilauea have been chronically or episodically exposed to this potentially harmful air pollution and have raised concerns about the hazards of vog exposure. Public health and civil protection agencies have offered a range of ad -vice, information, and mitigation strategies for living with vog. In this mixed-methods social study, we investigate the translation of official advice into practice in Island of Hawai'i communi-ties and assess how risk communication could be improved by considering public input, prefer-ences, and community relevance. Given the paucity of information on the long-term effects of chronic vog exposure, assessing the effectiveness of public health and risk communication is vi-tal. In 2015, through questionnaire surveys (n = 143), four focus groups and several stakeholder meetings, we assessed whether, and how, residents accessed intervention advice, if it was rele-vant and useful, how they acted on it and how they would like to receive advice and urgent expo-sure warnings in the future. We also investigated local knowledge and self-developed interven-tions and documented the perceived risks of vog exposure, including symptoms that people at-tribute to vog. Most participants (83%) perceived that vog caused health symptoms such as exacerbation of asthma, itchy eyes, and blocked nose and 62% thought it was harmful to their long-term health. A third of participants had considered relocating to avoid the vog yet, despite this, most people took no action to reduce vog exposure. Participants reported that the official advice was difficult to follow given their living situation or lifestyle. Some participants viewed the agency advice as in -consistent, irrelevant, or out of date. Participants preferred to receive advice and air quality alerts via a variety of media, depending on factors such as their access to internet, cell phone, and radio reception. The study findings led to a collaboration with federal and state health, land management, ed-ucational, science, and civil protection agencies to improve and standardize health advisory mes-saging, to make it more relevant to Island of Hawai'i communities and environment. New print- able and web-based communication products were developed, which included local knowledge of effective protective actions/symptom reduction strategies. An interagency 'Vog Dashboard' was also introduced to consolidate vog knowledge, including sources of air quality data, vog fore-casts, and advice on vog environmental, agricultural, and health impacts. This dashboard was recommended as a primary site for advice by international media outlets in 2018 and was heavily used during the 2018 Kilauea and 2022 Mauna Loa eruption crises.","Hawaii; Volcano; Risk communication; Air pollution; Vog; Perceptions; Exposure mitigation","","KILAUEA VOLCANO; HEALTH; DISPERSION; CRISIS; TRUST; VOG","WOS"
197,"10.1016/j.ntt.2016.06.008","Prenatal and childhood traffic-related air pollution exposure and childhood executive function and behavior","Harris, MH; Gold, DR; Rifas-Shiman, SL; Melly, SJ; Zanobetti, A; Coull, BA; Schwartz, JD; Gryparis, A; Kloog, I; Koutrakis, P; Bellinger, DC; Belfort, MB; Webster, TF; White, RF; Sagiv, SK; Oken, E",2016,"NEUROTOXICOLOGY AND TERATOLOGY","57","","Background: Traffic-related air pollution exposure may influence brain development and function and thus be related to neurobehavioral problems in children, but-little is known about windows of susceptibility. Aims: Examine associations of gestational and childhood exposure to traffic-related pollution with executive function and behavior problems in children. Methods: We studied associations of pre- and postnatal pollution exposures with neurobehavioral outcomes in 1212 children in the Project Viva pre-birth cohort followed to mid-childhood (median age 7.7 years). Parents and classroom teachers completed the Behavior Rating Inventory of Executive Function (BRIEF) and the Strengths and Difficulties Questionnaire (SDQ). Using validated spatiotemporal models, we estimated exposure to black carbon (BC) and fine particulate matter (PM2.5) in the third trimester of pregnancy, from birth to 3 years, from birth to 6 years, and in the year before behavioral ratings. We also measured residential distance to major roadways and near-residence traffic density at birth and-in mid-childhood. We estimated associations of BC, PM2.5, and other traffic exposure measures with BRIEF and SDQ scores, adjusted for potential confounders. Results: Higher childhood BC exposure was associated with higher teacher-rated BRIEF Behavioral Regulation Index (BRI) scores, indicating greater problems: 1.0 points (95% confidence interval (CI): 0.0, 2.1) per interquartile range (IQR) increase in birth-age 6 BC, and 1.7 points (95% CI: 0.6, 2.8) for BC in the year prior to behavioral ratings. Mid childhood residential traffic density was also associated with BRI score (0.6, 95% CI: 0.1,1.1). Birth-age 3 BC was not associated with BRIEF or SDQscores. Third trimester BC exposure was not associated with teacher-rated BRI scores ( -0.2, 95% CI: -1.1, 0.8), and predicted lower scores (fewer problems) on the BRIEF Metacognition Index (-1.2, 95% CI: -2.2, -0.2) and SDQ total difficulties (-0.9, 95% CI: -1.4, -0.4). PM2.5 exposure was associated with teacher-rated BRIEF and SDQscores in minimally adjusted models but associations attenuated with covariate adjustment. None of the parent-rated outcomes suggested adverse effects of greater pollution exposure at any time point. Conclusions: Children with higher mid-childhood exposure to BC and greater near-residence traffic density in mid childhood had greater problems with behavioral regulation as assessed by classroom teachers, but not as assessed by parents. Prenatal and early childhood exposure to traffic-related pollution did not predict greater executive function or behavior problems; third trimester BC was associated with lower scores (representing fewer problems) on measures of metacognition and behavioral problems. (C) 2016 Elsevier Inc All rights reserved.","Traffic; Air pollution; Black carbon; Executive function; Neurodevelopment","Air Pollutants; Child; Child, Preschool; Environmental Exposure; Executive Function; Female; Humans; Infant; Infant, Newborn; Male; Pregnancy; Prenatal Exposure Delayed Effects; Problem Behavior; Vehicle Emissions; black carbon; adult; air pollution; alcohol consumption; Article; behavior rating inventory of executive function; child; child behavior; Child Behavior Checklist; cognition; controlled study; environmental exposure; executive function test; female; first trimester pregnancy; highway; household income; human; intelligence quotient; Kaufman assessment battery for children; major clinical study; male; metacognition; nerve cell differentiation; particulate matter; perinatal period; prenatal period; priority journal; questionnaire; rating scale; sensitivity analysis; traffic; trengths and Difficulties Questionnaire; United States; air pollutant; executive function; exhaust gas; infant; newborn; pregnancy; prenatal exposure; preschool child; problem behavior; psychology; toxicity","DIFFICULTIES QUESTIONNAIRE; DEVELOPMENTAL EXPOSURE; PARTICULATE MATTER; BLACK CARBON; PARTICLES; STRENGTHS; ASSOCIATIONS; REGRESSION; ATTENTION; COGNITION","WOS"
455,"10.2202/1944-4079.1075","Public Perceptions of Urban Air Pollution Risks","Saksena, S",2011,"RISK HAZARDS & CRISIS IN PUBLIC POLICY","2","1","Understanding public perception and attitudes toward air quality and regulation is critical for successful citizen involvement as shifts toward new technologies and management alternatives take place. While urban air pollution continues to be a major risk in most parts of the world, very few studies and surveys have been conducted to systematically study public perceptions related to air pollution. Even fewer studies have focused on developing countries. This gap is critical because of the complex interaction between poverty, livelihoods and sustainable development in developing countries. A Pressure-State-Response framework is used to review studies of public perceptions of air pollution and knowledge gaps are identified. The paper highlights unique characteristics of urban areas in developing countries in the context of air pollution related perceptions.","public perceptions; air pollution; livelihoods; poverty","","ENVIRONMENTAL-HEALTH; CLIMATE-CHANGE; QUALITY; KNOWLEDGE; COMMUNITY; PERSONALITY; BEHAVIOR; HAZARDS; SCIENCE; JUSTICE","WOS"
689,"","Public opinion network of “haze survey: under the dome” analyzed by SNA","Liao H.; Wang Y.",2016,"","41.0","","Forwarding, comment and other relationships in social media constitute public opinion network. The network also shows effect of event evolution and propagation. Analyzing network in public opinion event dissemination can identify key nodes and learn the network structure characteristics. Based on these results, we may provide suggestions and theory evidence to government. So as to guide opinion leaders to prevent the spreading of rumors and bad mood. In the paper, we use social network analysis method (SNA) to study the network transmission of social hot topic “Haze survey: under the dome”. Data all come from Sina Micro-blog in reality. In research, we measure network parameters and find its degree distribution, we also measure the net degree centrality, K core, component. In the research result, we find that the key nodes are identified five types, they are grassroots stars, media users, media professionals, official medias, enterprise users and they all have a strong communication skill; in the structure aspect, we find the network structure is noncompact, fragile. However, because the research is limited by the number of nodes and time factor and so on, the paper just measure the steady state. So the feature research should be improved. © 2016, Research and Development Office of Wuhan University. All right reserved.","Key nodes; Network public opinion; Network structure; SNA; Transmission law","Domes; Social networking (online); Surveys; Communication skills; Degree distributions; Event dissemination; Key nodes; Network public opinions; Network structures; Network transmission; Transmission law; network analysis; research; social media; social network; survey; Social aspects","","Scopus"
691,"","RELIABILITY CONCERNS, REGULATIONS LEAD TO VIRTUAL STANDARDIZATION OF AIR-POLLUTION-CONTROL SYSTEMS.","Schwieger Bob; Hayes Ann",1985,"","129.0","4","Power's survey of central-station flue-gas-treatment systems is presented. It ties together fuel and ash analyses and design data for particulate- and SO//2-removal equipment, highlights trends in equipment selection, operating procedures, and disposal of solid wastes. The data tabulation covers five pages, 53 projects, covering 67 units ranging in size from 44 to 868 Mw, are described in the tabulation. All burn solid fuels. More than 80% of the stations surveyed (43) use electrostatic precipitators (ESPs) for removing flyash from the flue-gas stream. Data on central-station particulate- and SO//2-removal systems show dust-collection efficiencies in excess of 99. 5% as standard, less dependence on weighted-wire ESPs, complete confidence in spray towers for conventional scrubbing systems.","","BOILER FIRING - Coal; FLUE GASES - Treatment; FOSSIL FUEL POWER PLANTS; SEPARATORS - Electrostatic; SULFUR DIOXIDE; CENTRAL STATIONS; DATA TABULATION; REGULATIONS; RELIABILITY; SURVEYS; AIR POLLUTION","","Scopus"
126,"10.1016/j.envint.2011.11.010","Residential exposure to outdoor air pollution from livestock operations and perceived annoyance among citizens","Blanes-Vidal, V; Suh, H; Nadimi, ES; Lofstrom, P; Ellermann, T; Andersen, HV; Schwartz, J",2012,"ENVIRONMENT INTERNATIONAL","40","1","Epidemiological studies have shown that residential exposure to livestock odors can affect the health and wellbeing of rural citizens. However, exposure-response models for this relationship have not been developed. One of the main challenges is to identify a compound that can be used as proxy for livestock odor exposure. In this paper we developed models that describe the relationship between long-term averaged outdoor residential ammonia (NH3) exposures and livestock odor annoyance experienced by rural residents, and investigated person-related variables associated with annoyance responses. We used emission-based atmospheric dispersion modeling data to estimate household-specific outdoor concentrations and survey data to characterize the study subjects. Binomial and multinomial logistic regressions were used for model development. Residential NH3 exposure was positively associated with moderate, high and extreme odor annoyance (adjusted odds ratio = 10.59: 95% confidence interval: 1.35-83.13, for each unit increase in Log(e)NH(3) exposure). Specific characteristics of the exposed subjects (i.e., age, time per week spent at home, presence of children at home and job) act as co-determinants of odor annoyance responses. Predictive models showed classification accuracies of 67-72%. The results suggest that NH3 exposure in the residential outdoor environment can be used as a predictor of livestock odor annoyance in population studies. (C) 2011 Elsevier Ltd. All rights reserved.","Ammonia; Odor; Exposure; Well-being","Ammonia; Atmospheric movements; Odors; ammonia; Atmospheric dispersion modeling; Classification accuracy; Confidence interval; Developed model; Epidemiological studies; Exposure; Livestock odor; Livestock operations; Model development; Multinomial logistic regression; Odds ratios; Outdoor air pollution; Outdoor concentrations; Outdoor environment; Predictive models; Rural citizens; Rural residents; Survey data; Well-being; ammonia; atmospheric pollution; epidemiology; livestock; odor; regression analysis; adult; air pollution; annoyance; article; atmospheric dispersion; environmental exposure; female; human; livestock; logistic regression analysis; male; odor; pollution monitoring; priority journal; residential area; rural area; statistical model; Agriculture","FEEDING OPERATIONS; SWINE OPERATIONS; NORTH-CAROLINA; HEALTH; ODOR; ASSOCIATION; POPULATION; IMPAIRMENT; NOISE; SMELL","WOS"
345,"10.1111/j.1600-0668.2011.00717.x","Respiratory symptoms, perceived air quality and physiological signs in elementary school pupils in relation to displacement and mixing ventilation system: an intervention study","Norbäck, D; Wieslander, G; Zhang, X; Zhao, Z",2011,"INDOOR AIR","21","5","Schools may be poorly ventilated and may contain furry pet allergens, particles and microorganisms. We studied health effects when changing from mixing ceiling ventilation to two types of displacement ventilation, front ventilation system (FVS) and floor master system (FMS). The study included pupils in three elementary school classes (N = 61), all with floor heating. One class received blinded interventions; the two others were unchanged (controls). Ventilation flow and supply air temperature was kept constant. The medical investigation included tear film stability (BUT), nasal patency and a questionnaire containing rating scales. When changing from mixing ventilation to FVS, the pupils (N = 26) perceived better air quality (P = 0.006) and less dyspnoea (P = 0.007) as compared to controls (N = 35), and BUT was improved (P = 0.03). At desk level, mean CO2 was reduced from 867 to 655 ppm. Formaldehyde and viable bacteria were numerically lower, while total bacteria and molds were higher with displacement ventilation. There was no difference in symptoms or signs when changing from FVS to FMS. Cat (Der p1), dog (Can f1) and horse allergen (Equ cx) were common in air at all conditions. In conclusion, displacement ventilation may have certain positive health effects among pupils, as compared to conventional mixing ceiling systems.","Displacement ventilation; Biomarkers; School environment; Pupils; Tear film stability (BUT)","Animalia; Bacteria (microorganisms); Canis familiaris; Equidae; Air; Air quality; Allergens; Bacteria; Indoor air pollution; Mixing; Quality control; Ventilation; Displacement ventilation; Elementary schools; Film stability; Health effects; Mixing ventilation; Pupil; School environment; Tear film stability (BUT); Tear films; Ventilation systems; Floors","COMPUTER CLASSROOMS; ALLERGEN LEVELS; NASAL PATENCY; EXCHANGE-RATE; ASTHMA; ROOMS; PERFORMANCE; ENVIRONMENT; BIOMARKERS; SWEDEN","WOS"
67,"10.1007/s40815-022-01300-4","Risk Assessment Method on Haze Networks Public Opinion Based on Intuitionistic Fuzzy Choquet Integral","Peng, BH; Zheng, CY; Wei, G; Zhao, X; Wan, AX",2022,"INTERNATIONAL JOURNAL OF FUZZY SYSTEMS","24","6","Haze Internet rumors have caused a serious negative impact on people's daily life and social stability in recent years. Therefore, this paper proposes a new approach to identify and assess the Internet rumors by intuitionistic fuzzy linguistic set and Choquet integrals method. First, non-additive measures and Choquet integrals calculating the comprehensive assessments of Internet public opinion are applied to incorporate the interaction between attributes. Then, the attribute weight is determined by the generalized Shapley function. In addition, an example of haze network public opinion risk shows that the approach has good identification and assessment effect. The approach can be used to solve the problems of fuzziness and subjectivity in linguistic assessments, and it can be applied to identify the customer service framework with the linguistic assessments process in emergency management. From the results, it infers that the haze network public opinion risk is directly related to haze incidents, while the role of media and Internet users can only indirectly affect the public opinion dissemination.","Haze network public opinion risk; Generalized Shapley function; Intuitionistic fuzzy set; Choquet integral","","GEOMETRIC AGGREGATION OPERATORS; GROUP DECISION-MAKING; MEDIA","WOS"
